id,year,issue_d,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
454843,10726138,2014,01/01/2014,6.0,MORTGAGE,Low,27000,11100, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,15.02,6516.53,3126.1,0.0,283.38,leinster
454844,10587261,2014,01/01/2014,1.0,RENT,Low,75000,12250, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.85,B,5.17,12875.51,12250.0,0.0,411.87,leinster
454845,10099733,2014,01/01/2014,3.0,RENT,Low,62000,17600, 60 months,INDIVIDUAL,credit_card,High,Good Loan,17.57,D,23.79,10184.25,5019.16,0.0,442.82,cannught
454846,10746174,2014,01/01/2014,10.0,MORTGAGE,Low,85000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,23.82,20981.05,10495.66,0.0,880.61,munster
454847,10536649,2014,01/01/2014,6.0,RENT,Medium,106000,7200, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.9,A,8.24,5258.49,4376.82,0.0,228.63,Northern-Irl
454848,10736105,2014,01/01/2014,9.0,MORTGAGE,Low,55000,11000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.85,B,26.07,12544.03,11000.0,0.0,369.84,cannught
454849,10647308,2014,01/01/2014,10.0,RENT,Low,90000,32000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,17.9,18287.76,9222.99,0.0,795.12,leinster
454850,10766099,2014,01/01/2014,7.0,MORTGAGE,Low,65000,20000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.99,D,6.33,11429.85,5764.37,0.0,496.95,munster
454851,10776148,2014,01/01/2014,10.0,RENT,Medium,108000,35000, 36 months,INDIVIDUAL,house,High,Bad Loan,25.89,G,14.73,41048.39,29918.91,0.0,1408.13,Northern-Irl
454852,10736223,2014,01/01/2014,10.0,OWN,Low,70000,10000, 36 months,INDIVIDUAL,home_improvement,Low,Bad Loan,12.85,B,3.63,4735.64,2659.78,1037.37,336.22,cannught
454853,10716227,2014,01/01/2014,10.0,MORTGAGE,Low,79000,8450, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.85,B,33.74,6534.41,5019.37,0.0,284.11,cannught
454854,10598633,2014,01/01/2014,0.5,MORTGAGE,Low,74000,23000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.24,C,24.8,12931.79,6719.36,0.0,562.26,leinster
454855,10716153,2014,01/01/2014,10.0,MORTGAGE,Low,95000,3500, 36 months,INDIVIDUAL,vacation,Low,Good Loan,12.85,B,15.02,2706.64,2079.1,0.0,117.68,Northern-Irl
454856,10736208,2014,01/01/2014,6.0,MORTGAGE,Medium,107000,17000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,27.27,12234.62,10393.45,0.0,531.94,munster
454857,10715601,2014,01/01/2014,3.0,RENT,Low,100000,16200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.24,C,13.96,9108.27,4732.73,0.0,396.03,leinster
454858,10537701,2014,01/01/2014,5.0,MORTGAGE,Medium,105000,18000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.62,A,9.54,18990.32,18000.0,0.0,552.67,munster
454859,10756279,2014,01/01/2014,10.0,MORTGAGE,Low,70749,19700, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,31.81,14831.78,11830.54,0.0,644.86,Northern-Irl
454860,10736264,2014,01/01/2014,6.0,RENT,Low,65000,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.97,D,16.49,10961.57,4911.86,0.0,476.59,leinster
454861,10069763,2014,01/01/2014,6.05,RENT,Low,59000,12000, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,16.99,D,32.51,3375.48,797.38,1586.46,298.17,leinster
454862,10786124,2014,01/01/2014,0.5,RENT,Low,70000,4800, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,6.15,3454.31,2934.52,0.0,150.2,cannught
454863,10090825,2014,01/01/2014,3.0,MORTGAGE,Low,40000,6200, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.47,C,18.39,6750.146027,6199.99,0.0,213.32,Northern-Irl
454864,10776139,2014,01/01/2014,10.0,MORTGAGE,Medium,105000,16425, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,22.9,E,15.03,17048.85206,16425.0,0.0,462.09,munster
454865,10756215,2014,01/01/2014,10.0,MORTGAGE,Medium,118000,30000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.24,C,25.07,16867.47,8764.31,0.0,733.38,cannught
454866,10607804,2014,01/01/2014,10.0,RENT,Low,40723,12500, 60 months,INDIVIDUAL,credit_card,High,Good Loan,17.57,D,10.24,15509.18,12499.99,0.0,314.51,cannught
454867,10745023,2014,01/01/2014,10.0,MORTGAGE,Low,70000,6000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,5.26,4582.94,3582.17,0.0,199.26,cannught
454868,10675986,2014,01/01/2014,3.0,RENT,Low,48000,3000, 36 months,INDIVIDUAL,medical,High,Good Loan,18.25,D,11.33,2503.32,1725.16,0.0,108.84,ulster
454869,10746091,2014,01/01/2014,10.0,RENT,Low,36243,7800, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,11.03,8811.58,7800.0,0.0,272.73,cannught
454870,10746180,2014,01/01/2014,10.0,MORTGAGE,Low,40000,3000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,14.79,3181.38,3000.0,0.0,96.34,leinster
454871,10716229,2014,01/01/2014,9.0,MORTGAGE,Low,100000,16000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,16.99,D,13.31,18037.61617,16000.0,0.0,570.37,Northern-Irl
454872,10675103,2014,01/01/2014,6.0,MORTGAGE,Low,90000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,18.15,19095.52,14925.58,0.0,830.24,leinster
454873,10776115,2014,01/01/2014,4.0,MORTGAGE,Low,100000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,12.85,B,24.85,1344.88,931.37,0.0,336.22,leinster
454874,10647254,2014,01/01/2014,10.0,RENT,Low,42000,9600, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,16.74,10722.81,9600.0,0.0,308.28,cannught
454875,10726184,2014,01/01/2014,0.5,MORTGAGE,Low,92000,2500, 36 months,INDIVIDUAL,major_purchase,Low,Good Loan,6.62,A,12.9,2676.5,2500.0,0.0,76.76,leinster
454876,10716233,2014,01/01/2014,0.5,MORTGAGE,Low,40000,6000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,10.92,4714.93,3540.02,0.0,205.01,munster
454877,10617912,2014,01/01/2014,9.0,MORTGAGE,Medium,150000,28000, 36 months,INDIVIDUAL,credit_card,High,Bad Loan,13.53,B,11.66,13418.31,7390.67,2914.18,950.6,cannught
454878,10588820,2014,01/01/2014,3.0,MORTGAGE,Low,50000,15000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.53,B,7.63,11712.75,8874.19,0.0,509.25,ulster
454879,10716130,2014,01/01/2014,9.0,OWN,Low,37745,7800, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,17.87,7910.6,7800.0,0.0,193.81,munster
454880,10676237,2014,01/01/2014,8.0,RENT,Low,48500,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,18.68,8807.5,4225.09,0.0,382.95,leinster
454881,10766117,2014,01/01/2014,6.0,MORTGAGE,Low,69500,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,15.46,4582.98,3581.8,0.0,199.26,cannught
454882,10766133,2014,01/01/2014,10.0,MORTGAGE,Low,56000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,14.93,9387.73,8438.04,0.0,321.13,Northern-Irl
454883,10756251,2014,01/01/2014,7.0,MORTGAGE,Low,43000,8875, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,33.97,7276.74,5142.63,0.0,316.38,Northern-Irl
454884,10636514,2014,01/01/2014,10.0,MORTGAGE,Low,55000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,11.08,14075.3595,12000.0,0.0,279.1,cannught
454885,10715708,2014,01/01/2014,2.0,MORTGAGE,Medium,160000,14600, 36 months,INDIVIDUAL,credit_card,High,Good Loan,17.57,D,3.36,12067.87,8430.15,0.0,524.69,munster
454886,10637464,2014,01/01/2014,10.0,MORTGAGE,Low,68000,22800, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.24,C,34.03,12834.46,6680.04,0.0,557.37,leinster
454887,10706167,2014,01/01/2014,10.0,RENT,Low,70000,19600, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.5,E,15.29,12069.25,5296.03,0.0,524.75,Northern-Irl
454888,10635300,2014,01/01/2014,0.5,MORTGAGE,Low,85000,29300, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.98,C,18.74,34888.17998,29300.0,0.0,1001.12,Northern-Irl
454889,10776106,2014,01/01/2014,7.0,OWN,Low,65000,5000, 36 months,INDIVIDUAL,other,High,Good Loan,14.98,C,6.17,5956.92,5000.0,0.0,173.28,cannught
454890,10696282,2014,01/01/2014,1.0,MORTGAGE,Low,67000,3000, 36 months,INDIVIDUAL,other,High,Good Loan,22.4,E,16.85,2649.6,1681.38,0.0,115.2,leinster
454891,10724562,2014,01/01/2014,10.0,RENT,Low,60000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.85,B,11.88,15466.12,11880.1,0.0,672.44,cannught
454892,10068193,2014,01/01/2014,10.0,MORTGAGE,Medium,125000,26400, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,19.97,D,11.43,14000.41,1848.11,8757.91,699.0,cannught
454893,10736201,2014,01/01/2014,0.5,RENT,Low,55000,4800, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,18.83,4005.22,2760.15,0.0,174.14,ulster
454894,10745722,2014,01/01/2014,6.05,OWN,Low,75000,26375, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,18.29,21800.32,15228.69,0.0,947.84,leinster
454895,10736195,2014,01/01/2014,1.0,RENT,Low,77500,19200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.48,E,10.95,20885.23032,19200.0,0.0,524.63,leinster
454896,10746224,2014,01/01/2014,3.0,MORTGAGE,Medium,180000,20000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.62,A,8.83,14334.29,12247.1,0.0,623.23,Northern-Irl
454897,10776158,2014,01/01/2014,7.0,MORTGAGE,Medium,200000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,7.14,20551.42,9858.6,0.0,893.54,leinster
454898,10745811,2014,01/01/2014,1.0,MORTGAGE,Low,64000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,15.61,C,24.94,6439.05,3360.61,0.0,289.34,leinster
454899,10736178,2014,01/01/2014,10.0,OWN,Low,75000,15000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.9,A,15.15,16671.96,15000.0,0.0,476.3,cannught
454900,10597757,2014,01/01/2014,5.0,RENT,Low,34876,8000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.53,B,26.74,9136.89,8000.0,0.0,271.6,cannught
454901,10746133,2014,01/01/2014,6.05,MORTGAGE,Low,39000,4000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,2.58,4417.278121,4000.0,0.0,136.68,cannught
454902,10617317,2014,01/01/2014,4.0,MORTGAGE,Low,80000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,11.54,8763.92,7294.44,0.0,381.04,leinster
454903,10696262,2014,01/01/2014,10.0,RENT,Low,35000,4800, 36 months,INDIVIDUAL,vacation,High,Bad Loan,22.4,E,28.64,3501.62,2136.17,0.0,184.31,cannught
454904,10558004,2014,01/01/2014,10.0,MORTGAGE,Low,82000,22000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,22.4,E,20.02,25188.35,22000.0,0.0,612.64,Northern-Irl
454905,10122814,2014,01/01/2014,10.0,MORTGAGE,Medium,125000,25000, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,13.53,B,10.14,10706.02,3751.72,3799.3,575.64,leinster
454906,10676277,2014,01/01/2014,10.0,MORTGAGE,Low,100000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,18.13,17991.98,15284.37,0.0,782.26,leinster
454907,10645904,2014,01/01/2014,1.0,OWN,Low,60000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.9,A,21.08,8763.92,7294.44,0.0,381.04,Northern-Irl
454908,10546109,2014,01/01/2014,3.0,MORTGAGE,Low,65000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,19.7,21421.6,20000.0,0.0,608.72,leinster
454909,10587954,2014,01/01/2014,8.0,RENT,Low,55000,11000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.85,B,26.53,11642.6942,11000.0,0.0,369.84,munster
454910,10736204,2014,01/01/2014,7.0,MORTGAGE,Medium,120000,15000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,8.9,A,18.73,11073.4,9246.47,0.0,476.3,leinster
454911,10628405,2014,01/01/2014,6.05,RENT,Low,24000,1450, 36 months,INDIVIDUAL,vacation,High,Good Loan,14.98,C,20.75,1160.42,850.63,0.0,50.26,cannught
454912,10646400,2014,01/01/2014,10.0,MORTGAGE,High,340000,24000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,7.03,12837.58,7299.35,0.0,558.19,ulster
454913,10776192,2014,01/01/2014,10.0,MORTGAGE,Medium,132000,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.47,C,13.9,8111.35,4522.7,0.0,352.69,ulster
454914,10776164,2014,01/01/2014,4.0,RENT,Low,82400,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,6.35,11074.8,10000.0,0.0,312.91,Northern-Irl
454915,10162584,2014,01/01/2014,5.0,MORTGAGE,Low,80000,24000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,20.6,13309.64,7091.38,0.0,578.68,cannught
454916,10776202,2014,01/01/2014,0.5,OWN,Low,65000,1550, 36 months,INDIVIDUAL,other,High,Good Loan,23.7,F,0.0,1990.83,1550.0,0.0,60.57,Northern-Irl
454917,10676210,2014,01/01/2014,10.0,MORTGAGE,Medium,103000,12000, 36 months,INDIVIDUAL,credit_card,Low,Bad Loan,9.67,B,16.99,8091.74,6575.52,0.0,385.35,leinster
454918,10726220,2014,01/01/2014,10.0,MORTGAGE,Medium,122000,20000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.47,C,8.38,10815.98,6030.77,0.0,470.26,munster
454919,10766171,2014,01/01/2014,10.0,MORTGAGE,Medium,120000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,25.25,7303.42,6078.87,0.0,317.54,Northern-Irl
454920,10726167,2014,01/01/2014,6.05,MORTGAGE,Low,53272,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,18.0,7046.28,3380.18,0.0,306.36,leinster
454921,10756101,2014,01/01/2014,10.0,RENT,Low,70000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,11.57,7385.99,6051.8,0.0,321.13,Northern-Irl
454922,10676259,2014,01/01/2014,6.0,MORTGAGE,Low,76000,21000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,27.82,15336.1,12764.69,0.0,666.82,cannught
454923,10776123,2014,01/01/2014,10.0,RENT,Low,72000,2400, 36 months,INDIVIDUAL,moving,High,Good Loan,18.25,D,18.1,2002.61,1380.07,0.0,87.07,leinster
454924,10568180,2014,01/01/2014,10.0,MORTGAGE,Medium,150000,30000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,19.22,D,14.88,17982.67,8300.99,0.0,781.86,cannught
454925,10706272,2014,01/01/2014,0.5,RENT,Medium,135000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,26.09,7167.26,6123.67,0.0,311.62,leinster
454926,10116892,2014,01/01/2014,4.0,MORTGAGE,Low,50000,12000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.99,D,21.1,6857.91,3458.62,0.0,298.17,cannught
454927,10676212,2014,01/01/2014,10.0,RENT,Low,43000,17000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.98,C,27.66,9297.98,5080.0,0.0,404.26,Northern-Irl
454928,10746077,2014,01/01/2014,1.0,OWN,Medium,152000,35000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,9.72,40677.81,35000.0,0.0,1223.77,leinster
454929,10538593,2014,01/01/2014,1.0,MORTGAGE,Low,38500,14000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.53,B,18.77,15979.05527,14000.0,0.0,475.3,cannught
454930,10676282,2014,01/01/2014,10.0,MORTGAGE,Low,50000,7500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,15.82,8110.303940999999,7500.0,0.0,249.08,Northern-Irl
454931,10755372,2014,01/01/2014,10.0,RENT,Low,52000,5000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,11.72,5664.476231000001,5000.0,0.0,163.67,Northern-Irl
454932,10766080,2014,01/01/2014,10.0,MORTGAGE,Low,80000,16000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,18.74,17869.13,16000.0,0.0,523.75,cannught
454933,10726212,2014,01/01/2014,10.0,MORTGAGE,Low,55000,11300, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,27.23,12375.13432,11300.0,0.0,386.1,cannught
454934,8545039,2014,01/01/2014,10.0,OWN,Low,65000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,15.45,8863.05,7262.01,0.0,385.35,leinster
454935,9776452,2014,01/01/2014,7.0,RENT,Low,52000,8000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.98,C,8.65,6376.75,4690.1,0.0,277.25,cannught
454936,7255775,2014,01/01/2014,4.0,RENT,Low,85000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.85,B,10.94,7733.06,5940.05,0.0,336.22,ulster
454937,8557680,2014,01/01/2014,1.0,MORTGAGE,Low,85800,14000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,12.85,B,11.58,10826.13,8315.99,0.0,470.71,ulster
454938,10716026,2014,01/01/2014,9.0,MORTGAGE,Low,67000,15000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.53,B,12.63,11712.75,8874.19,0.0,509.25,Northern-Irl
454939,10766012,2014,01/01/2014,7.0,MORTGAGE,Low,38448,15000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.98,C,23.81,11956.32,8779.65,0.0,519.84,munster
454940,10726032,2014,01/01/2014,0.5,RENT,Low,58000,6000, 36 months,INDIVIDUAL,moving,Low,Good Loan,8.9,A,16.93,4381.96,3647.22,0.0,190.52,cannught
454941,10726060,2014,01/01/2014,5.0,MORTGAGE,Medium,110000,16000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.24,C,16.87,18936.41963,16000.0,0.0,391.14,cannught
454942,10776090,2014,01/01/2014,1.0,MORTGAGE,Medium,120600,13600, 60 months,INDIVIDUAL,other,High,Good Loan,19.22,D,21.02,8152.12,3763.05,0.0,354.44,Northern-Irl
454943,10786089,2014,01/01/2014,6.05,MORTGAGE,Low,45000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,19.76,10892.28,10000.0,0.0,332.1,cannught
454944,10766040,2014,01/01/2014,0.5,MORTGAGE,Medium,130000,28000, 36 months,INDIVIDUAL,credit_card,Low,Bad Loan,7.62,A,13.82,18322.92,15553.87,0.0,872.52,leinster
454945,10765992,2014,01/01/2014,10.0,RENT,Low,80000,12000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.47,C,12.17,14067.76,11999.99,0.0,412.88,ulster
454946,10716119,2014,01/01/2014,6.05,RENT,Low,59209,15000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,19.22,D,19.19,6202.45,2633.66,1791.46,551.52,Northern-Irl
454947,10725723,2014,01/01/2014,3.0,MORTGAGE,Low,30000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.22,D,15.27,7192.72,3320.38,0.0,312.75,Northern-Irl
454948,10726037,2014,01/01/2014,6.0,MORTGAGE,Low,50000,16000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,7.62,A,5.18,17534.29,16000.0,0.0,498.59,leinster
454949,10736052,2014,01/01/2014,6.05,OWN,Low,28560,8800, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,19.03,6721.75,5253.94,0.0,292.25,Northern-Irl
454950,10774820,2014,01/01/2014,9.0,MORTGAGE,Low,77000,16000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,21.32,17935.2,16000.0,0.0,531.36,munster
454951,10725674,2014,01/01/2014,10.0,MORTGAGE,Low,75000,25000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.47,C,21.71,19783.57,14707.49,0.0,860.16,leinster
454952,10706126,2014,01/01/2014,3.0,RENT,Low,68000,9525, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,20.46,11000.85,9524.97,0.0,316.33,Northern-Irl
454953,10746030,2014,01/01/2014,6.0,RENT,Medium,180000,6625, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.53,B,9.29,5171.71,3918.5,0.0,224.92,ulster
454954,10736090,2014,01/01/2014,10.0,MORTGAGE,Low,69500,2500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,12.97,1964.66,1475.07,0.0,85.42,cannught
454955,10726124,2014,01/01/2014,2.0,MORTGAGE,Low,72000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,18.57,7167.26,6123.67,0.0,311.62,Northern-Irl
454956,10756075,2014,01/01/2014,10.0,MORTGAGE,Low,72000,34200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.47,C,25.0,18494.07,10311.94,0.0,804.14,munster
454957,10706078,2014,01/01/2014,1.0,RENT,Low,45000,8500, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.85,B,10.72,9651.1,8500.0,0.0,285.79,cannught
454958,10716029,2014,01/01/2014,9.0,MORTGAGE,Low,60000,3000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,22.22,3152.33,3000.0,0.0,91.31,cannught
454959,10756108,2014,01/01/2014,10.0,RENT,Low,97000,18000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.53,B,23.52,14055.3,10649.03,0.0,611.1,ulster
454960,10785998,2014,01/01/2014,3.0,MORTGAGE,Low,75000,13300, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,26.61,7114.59,4045.27,0.0,309.33,munster
454961,10706082,2014,01/01/2014,6.05,MORTGAGE,Low,54000,13500, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,16.24,C,10.56,10952.91,7857.98,0.0,476.23,leinster
454962,10775963,2014,01/01/2014,0.5,RENT,Low,42000,13600, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.62,A,25.11,14365.53,13600.0,0.0,423.8,cannught
454963,10736028,2014,01/01/2014,10.0,MORTGAGE,Low,58500,14125, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.48,E,25.39,8877.08,3747.48,0.0,385.96,leinster
454964,10746044,2014,01/01/2014,10.0,RENT,Low,46000,8000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,10.46,6022.17,4803.71,0.0,261.88,ulster
454965,10736050,2014,01/01/2014,0.5,RENT,Medium,200000,16000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.85,B,7.72,18103.84,16000.0,0.0,537.95,Northern-Irl
454966,10794635,2014,01/01/2014,10.0,RENT,Low,65000,10000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.98,C,25.68,8963.96,6943.88,0.0,346.56,ulster
454967,10736047,2014,01/01/2014,1.0,MORTGAGE,Low,80500,28000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.98,C,23.18,15312.09,8365.84,0.0,665.83,Northern-Irl
454968,10785939,2014,01/01/2014,0.5,RENT,Low,38116,11100, 36 months,INDIVIDUAL,car,Low,Good Loan,9.67,B,0.0,11435.17,11100.0,0.0,356.45,Northern-Irl
454969,10765958,2014,01/01/2014,10.0,MORTGAGE,Low,40000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.85,B,11.31,7733.06,5940.05,0.0,336.22,Northern-Irl
454970,10735583,2014,01/01/2014,10.0,RENT,Low,60000,14000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,21.8,7763.88,4136.55,0.0,337.56,Northern-Irl
454971,10706070,2014,01/01/2014,9.0,MORTGAGE,Low,80000,3500, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,11.99,B,16.92,1223.19,586.22,409.51,116.24,leinster
454972,10775850,2014,01/01/2014,10.0,RENT,Low,70000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.98,C,28.82,10938.57,5976.2,0.0,475.59,Northern-Irl
454973,10786017,2014,01/01/2014,6.05,MORTGAGE,Low,64000,1800, 36 months,INDIVIDUAL,other,High,Good Loan,14.47,C,32.33,1424.62,1059.17,0.0,61.94,leinster
454974,10786018,2014,01/01/2014,2.0,RENT,Low,60000,15000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.47,C,6.98,8111.87,4522.95,0.0,352.69,leinster
454975,10736040,2014,01/01/2014,9.0,MORTGAGE,Low,75000,15000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.9,A,6.91,10953.29,9116.82,0.0,476.3,munster
454976,10706113,2014,01/01/2014,5.0,RENT,Low,45000,16000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,21.48,E,18.32,10314.92,6300.39,0.0,606.76,Northern-Irl
454977,10786016,2014,01/01/2014,10.0,RENT,Low,62000,19600, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,23.7,F,25.3,12890.35,4985.75,0.0,560.45,Northern-Irl
454978,10745965,2014,01/01/2014,10.0,RENT,Medium,120000,14825, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.22,D,5.74,8886.38,4072.08,0.0,386.37,munster
454979,10726119,2014,01/01/2014,10.0,OWN,Low,24000,7550, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,13.98,C,8.85,4643.46,3381.83,0.0,257.97,Northern-Irl
454980,10765975,2014,01/01/2014,0.5,MORTGAGE,Medium,124000,32000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.24,C,18.45,17991.95,9348.55,0.0,782.27,cannught
454981,10745913,2014,01/01/2014,2.0,RENT,Medium,104000,33600, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,16.47,38122.438760000005,33600.0,0.0,1148.05,Northern-Irl
