id,year,issue_d,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
244474,34362729,2014,01/11/2014,10.0,MORTGAGE,Low,52000,25000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.49,D,26.73,8265.34,4170.69,0.0,614.48,leinster
244475,35916424,2014,01/11/2014,10.0,RENT,Low,68000,20000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.39,C,25.13,8926.33,6658.1,0.0,668.02,Northern-Irl
244476,35793631,2014,01/11/2014,10.0,MORTGAGE,Low,85000,5000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.19,A,0.35,2039.28,1666.21,0.0,157.13,munster
244477,34323225,2014,01/11/2014,0.5,RENT,Low,85000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,17.69,10776.47,8015.2,0.0,830.24,ulster
244478,35843596,2014,01/11/2014,10.0,RENT,Medium,159000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.49,B,13.98,5055.75,3906.79,0.0,389.98,Northern-Irl
244481,35843404,2014,01/11/2014,2.0,MORTGAGE,Low,41000,12000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,21.63,3813.06,2150.35,0.0,272.98,cannught
244482,35733588,2014,01/11/2014,10.0,MORTGAGE,Low,98352,35000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.49,B,20.3,14766.19,11394.65,0.0,1137.43,leinster
244483,34944850,2014,01/11/2014,10.0,OWN,Low,45900,15500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.24,E,34.64,7964.27,5002.21,0.0,570.06,leinster
244485,35833574,2014,01/11/2014,10.0,MORTGAGE,Low,89033,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.59,D,7.62,15514.31,15000.0,0.0,361.52,Northern-Irl
244486,35673563,2014,01/11/2014,10.0,MORTGAGE,Low,65000,10000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.66,C,34.74,10242.51,10000.0,0.0,340.13,cannught
244487,35053254,2014,01/11/2014,10.0,MORTGAGE,Low,75000,30900, 36 months,INDIVIDUAL,credit_card,High,Good Loan,17.14,D,24.08,14290.94,9390.31,0.0,1103.83,ulster
244488,35813642,2014,01/11/2014,4.0,RENT,Medium,130000,30000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.39,C,19.35,13976.8,10370.01,0.0,1002.03,leinster
244489,32119324,2014,01/11/2014,5.0,MORTGAGE,Low,42000,16800, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,30.32,7241.9,5386.33,0.0,557.93,cannught
244490,35073971,2014,01/11/2014,1.0,MORTGAGE,Medium,135000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.99,D,22.18,11000.17,5419.38,0.0,850.95,leinster
244491,34893903,2014,01/11/2014,9.0,MORTGAGE,Low,44000,5000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,8.19,A,27.28,2038.14,1666.21,0.0,157.13,leinster
244492,35663624,2014,01/11/2014,5.0,MORTGAGE,Medium,150000,20000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,9.49,B,13.38,21792.4,20000.0,0.0,640.57,cannught
244493,35823615,2014,01/11/2014,3.0,OWN,Low,42000,5000, 36 months,INDIVIDUAL,credit_card,Low,Bad Loan,12.99,C,27.03,670.19,464.78,0.0,168.45,leinster
244494,35793577,2014,01/11/2014,10.0,RENT,Low,49500,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,27.15,3767.51,2749.11,0.0,269.52,Northern-Irl
244495,34923625,2014,01/11/2014,10.0,MORTGAGE,Low,90000,14000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.86,D,34.11,4580.07,2078.28,0.0,354.45,cannught
244496,35803647,2014,01/11/2014,10.0,MORTGAGE,Low,89451,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.19,A,15.29,8177.2,6664.45,0.0,628.49,leinster
244497,35773598,2014,01/11/2014,5.0,MORTGAGE,Low,72000,18950, 36 months,INDIVIDUAL,other,High,Good Loan,16.49,D,23.48,19054.68,18950.0,0.0,670.82,cannught
244498,34863411,2014,01/11/2014,10.0,MORTGAGE,Low,43214,15750, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.5,F,25.46,5906.96,2003.38,0.0,457.68,cannught
244499,35753586,2014,01/11/2014,8.0,MORTGAGE,Low,100000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,28.8,4286.69,3660.07,0.0,306.45,cannught
244500,34504231,2014,01/11/2014,7.0,MORTGAGE,Low,88000,28000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,8.19,A,19.83,7971.32,5550.72,0.0,570.29,Northern-Irl
244501,35873732,2014,01/11/2014,0.5,RENT,Low,45000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.49,B,34.32,4213.08,3255.61,0.0,324.98,Northern-Irl
244503,35034228,2014,01/11/2014,7.0,RENT,Medium,135000,28000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,10.49,B,16.99,7781.31,4891.48,0.0,601.7,ulster
244504,34121849,2014,01/11/2014,3.0,MORTGAGE,Low,32000,9550, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,16.49,D,29.22,2010.92,1284.45,0.0,338.07,leinster
244505,33271210,2014,01/11/2014,2.0,RENT,Low,66000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.39,C,14.15,5603.22,4148.12,0.0,400.82,ulster
244506,35126702,2014,01/11/2014,10.0,RENT,Low,75000,4200, 36 months,INDIVIDUAL,vacation,High,Good Loan,15.99,D,17.79,1915.59,1291.87,0.0,147.64,ulster
244507,35803722,2014,01/11/2014,5.0,RENT,Low,40000,3000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.49,D,21.78,3084.05,2845.29,0.0,106.2,Northern-Irl
244508,33461549,2014,01/11/2014,9.0,MORTGAGE,Low,65000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.39,C,5.11,4335.25,3192.94,0.0,334.01,leinster
244509,35823610,2014,01/11/2014,10.0,MORTGAGE,Low,59000,29450, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.99,E,34.42,10535.75,3974.5,0.0,813.21,cannught
244510,35883546,2014,01/11/2014,10.0,OWN,Low,52000,6500, 36 months,INDIVIDUAL,major_purchase,High,Good Loan,13.66,C,11.22,6527.14,6500.0,0.0,221.09,leinster
244511,35893628,2014,01/11/2014,10.0,RENT,Low,60000,12800, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,17.9,3976.85,2343.28,0.0,284.67,cannught
244512,35873704,2014,01/11/2014,0.5,RENT,Low,35000,10425, 60 months,INDIVIDUAL,other,High,Good Loan,25.57,F,23.15,4317.83,1642.02,0.0,309.49,Northern-Irl
244514,34593075,2014,01/11/2014,4.0,MORTGAGE,Low,50000,4825, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.86,D,16.06,2253.73,1455.22,0.0,174.1,leinster
244515,35348306,2014,01/11/2014,6.05,MORTGAGE,Low,31000,12000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,13.66,C,17.0,3593.32,1956.75,0.0,277.11,Northern-Irl
244516,35813604,2014,01/11/2014,2.0,MORTGAGE,Low,69561,30000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.39,C,15.36,9405.13,5445.35,0.0,673.27,cannught
244517,35703597,2014,01/11/2014,2.0,RENT,Medium,135000,35000, 36 months,INDIVIDUAL,other,High,Good Loan,15.59,D,15.92,39233.45,35000.0,0.0,1223.43,Northern-Irl
244518,35673540,2014,01/11/2014,7.0,RENT,Low,45000,5275, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,25.71,2304.65,1674.03,0.0,177.72,Northern-Irl
244519,35286488,2014,01/11/2014,10.0,MORTGAGE,Low,55000,6000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.49,B,17.08,6573.08,6000.0,0.0,194.99,cannught
244520,35653656,2014,01/11/2014,10.0,MORTGAGE,Low,34000,8500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.19,A,5.86,3464.69,2832.41,0.0,267.11,munster
244521,35873678,2014,01/11/2014,6.05,MORTGAGE,Low,35388,14825, 60 months,INDIVIDUAL,credit_card,High,Good Loan,18.54,E,29.98,4920.25,2166.88,0.0,380.83,leinster
244522,35813630,2014,01/11/2014,7.0,RENT,Low,70000,18000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,11.44,B,19.52,5116.41,3080.81,0.0,395.33,Northern-Irl
244523,35196595,2014,01/11/2014,10.0,RENT,Low,60000,11000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,9.49,B,21.44,4598.13,3617.78,0.0,352.32,leinster
244524,35743587,2014,01/11/2014,10.0,RENT,Low,90000,6000, 36 months,INDIVIDUAL,other,Low,Good Loan,8.19,A,24.27,2448.42,1999.38,0.0,188.55,Northern-Irl
244525,35833575,2014,01/11/2014,7.0,MORTGAGE,Low,48000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,15.65,6558.6,4759.94,0.0,505.34,leinster
244526,35743625,2014,01/11/2014,7.0,MORTGAGE,Medium,101000,25000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.49,D,17.07,7942.43,3827.75,0.0,614.48,Northern-Irl
244527,34682753,2014,01/11/2014,10.0,RENT,Low,65000,27200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.24,E,31.22,9161.19,3912.36,0.0,709.18,ulster
244528,34343364,2014,01/11/2014,10.0,RENT,Low,52000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.49,B,19.46,4158.5,3288.88,0.0,320.29,leinster
244529,34943955,2014,01/11/2014,0.5,RENT,Medium,160000,3200, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.49,B,5.32,3343.6,3200.0,0.0,104.0,Northern-Irl
244530,35813405,2014,01/11/2014,10.0,RENT,Medium,123000,13600, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.44,B,15.54,6264.62,4745.18,0.0,448.09,leinster
244531,35883619,2014,01/11/2014,2.0,RENT,Low,55000,15000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.31,C,23.78,7197.1,5087.43,0.0,514.93,leinster
244532,35773649,2014,01/11/2014,7.0,MORTGAGE,Low,54500,7000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.59,D,13.17,3419.6,2344.04,0.0,244.69,leinster
244533,35733619,2014,01/11/2014,10.0,RENT,Low,47500,5000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,19.71,3056.74,2601.91,0.0,166.05,Northern-Irl
244535,34303219,2014,01/11/2014,10.0,RENT,Low,97000,16000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.19,A,29.1,4221.88,2935.13,0.0,325.88,leinster
244536,35673485,2014,01/11/2014,10.0,RENT,Low,46080,19200, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,10.49,B,17.58,5341.29,3354.1,0.0,412.59,ulster
244537,35773507,2014,01/11/2014,10.0,MORTGAGE,Low,64000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,22.09,4403.17,3172.36,0.0,336.9,leinster
244538,35703503,2014,01/11/2014,10.0,RENT,Low,30800,6000, 36 months,INDIVIDUAL,vacation,High,Good Loan,13.66,C,37.76,2852.57,2048.18,0.0,204.08,leinster
244539,35216371,2014,01/11/2014,1.0,MORTGAGE,Low,90000,28000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.67,B,12.21,7484.39,5084.7,0.0,576.76,Northern-Irl
244540,35763520,2014,01/11/2014,4.0,RENT,Low,19010,4800, 36 months,INDIVIDUAL,major_purchase,High,Good Loan,17.86,D,31.46,2593.25,1783.08,0.0,173.2,ulster
244541,35863482,2014,01/11/2014,0.5,RENT,Medium,105000,5000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.19,A,2.26,4397.36,4100.72,0.0,157.13,ulster
244542,35813508,2014,01/11/2014,1.0,MORTGAGE,Low,48000,5500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.19,A,22.38,2243.17,1832.79,0.0,172.84,ulster
244543,35703487,2014,01/11/2014,8.0,RENT,Low,90228,8400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.49,B,22.06,8567.37,8400.0,0.0,272.99,ulster
244544,34994241,2014,01/11/2014,5.0,MORTGAGE,Low,52000,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,13.66,C,24.74,1635.36,857.59,0.0,415.67,leinster
244545,35683540,2014,01/11/2014,1.0,MORTGAGE,Medium,140000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.67,B,4.09,8208.82,6632.27,0.0,632.93,munster
244547,35673475,2014,01/11/2014,0.5,MORTGAGE,High,300000,27575, 60 months,INDIVIDUAL,moving,High,Good Loan,17.86,D,11.75,9048.33,4093.33,0.0,698.13,Northern-Irl
244548,35743519,2014,01/11/2014,1.0,RENT,Low,50000,11000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.03,A,19.52,11536.16,11000.0,0.0,334.8,ulster
244549,34672797,2014,01/11/2014,4.0,RENT,Low,65000,16000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.44,B,27.36,6832.74,5158.69,0.0,527.16,Northern-Irl
244550,33561241,2014,01/11/2014,10.0,MORTGAGE,Low,54000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.31,C,23.02,6051.92,3214.83,0.0,468.59,leinster
244551,35733546,2014,01/11/2014,10.0,RENT,Low,78000,15000, 36 months,INDIVIDUAL,other,Low,Good Loan,11.44,B,16.26,6410.56,4836.38,0.0,494.22,Northern-Irl
244552,35813527,2014,01/11/2014,2.0,RENT,Low,32000,6800, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,17.14,D,15.12,3908.56,3013.34,0.0,242.92,cannught
244553,35307201,2014,01/11/2014,8.0,MORTGAGE,Low,40000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.86,D,15.21,3281.42,1484.51,0.0,253.18,cannught
244555,35883509,2014,01/11/2014,9.0,RENT,Low,40000,8000, 36 months,INDIVIDUAL,other,Low,Good Loan,12.39,C,16.17,3459.96,2554.38,0.0,267.21,leinster
244556,35236866,2014,01/11/2014,10.0,RENT,Low,68000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.67,B,11.93,4931.1,3979.39,0.0,379.76,cannught
244557,35793566,2014,01/11/2014,2.0,RENT,Low,22700,9025, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.49,D,14.38,4136.7,2761.43,0.0,319.48,leinster
244558,35693557,2014,01/11/2014,7.0,MORTGAGE,Low,85000,5000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.49,B,16.11,2271.95,1760.82,0.0,162.49,leinster
244559,35853507,2014,01/11/2014,0.5,RENT,Low,60000,6000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.14,D,12.18,2774.99,1823.42,0.0,214.34,ulster
244560,35833544,2014,01/11/2014,2.0,RENT,Medium,150000,25000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.49,B,10.92,6954.85,4367.37,0.0,537.23,munster
244561,35793567,2014,01/11/2014,5.0,MORTGAGE,Low,60000,20800, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.14,D,29.76,7239.33,3404.73,0.0,518.51,munster
244562,34985005,2014,01/11/2014,10.0,RENT,Low,60000,3600, 36 months,INDIVIDUAL,other,Low,Good Loan,12.99,C,17.0,1571.57,1142.5,0.0,121.29,munster
244563,35663577,2014,01/11/2014,1.0,RENT,Low,24000,2000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.86,D,33.95,936.23,603.26,0.0,72.17,leinster
244564,35853526,2014,01/11/2014,9.0,MORTGAGE,Low,80000,7200, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.44,B,21.07,3079.41,2321.52,0.0,237.23,leinster
244565,34954338,2014,01/11/2014,0.5,MORTGAGE,Low,99000,11500, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,C,19.96,3654.24,2060.82,0.0,261.61,leinster
244566,34943593,2014,01/11/2014,0.5,RENT,Low,25000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.14,D,39.94,3231.12,1508.84,0.0,249.28,ulster
244567,35369912,2014,01/11/2014,10.0,MORTGAGE,Low,90000,18000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,10.33,5592.35,3295.13,0.0,400.31,leinster
244568,35753570,2014,01/11/2014,10.0,OWN,Low,100000,15000, 36 months,INDIVIDUAL,small_business,High,Good Loan,14.99,C,2.08,6733.85,4662.27,0.0,519.91,Northern-Irl
244569,35693559,2014,01/11/2014,7.0,RENT,Low,68000,3500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.39,C,13.11,3804.34,3500.0,0.0,116.91,leinster
244570,35653540,2014,01/11/2014,10.0,MORTGAGE,Medium,123000,16500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.49,B,17.84,6852.71,5426.53,0.0,528.47,cannught
244571,35853417,2014,01/11/2014,6.0,OWN,Low,75000,20000, 60 months,INDIVIDUAL,major_purchase,High,Bad Loan,19.24,E,19.55,6757.6,2876.8,0.0,521.46,leinster
244572,35693497,2014,01/11/2014,1.0,MORTGAGE,Low,57500,17500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.49,D,20.2,5997.91,2905.96,0.0,430.14,ulster
244573,34813293,2014,01/11/2014,4.0,RENT,Low,40000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,16.94,6547.77,4759.94,0.0,505.34,cannught
244574,35783227,2014,01/11/2014,10.0,MORTGAGE,Low,93000,22000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.19,A,18.74,8977.28,7330.77,0.0,691.33,Northern-Irl
244576,35853515,2014,01/11/2014,5.0,RENT,Medium,125000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,12.48,10258.45,10000.0,0.0,336.9,ulster
244577,35803528,2014,01/11/2014,3.0,MORTGAGE,Medium,155000,28000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.99,A,11.26,11226.85,9442.98,0.0,864.44,cannught
244578,35683545,2014,01/11/2014,10.0,RENT,Medium,120000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.49,A,8.29,4846.87,4026.77,0.0,373.22,ulster
244579,35863304,2014,01/11/2014,3.0,MORTGAGE,Low,33000,11850, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.5,F,16.95,13160.49,11850.0,0.0,344.35,cannught
244581,35773330,2014,01/11/2014,4.0,MORTGAGE,Low,50000,8000, 36 months,INDIVIDUAL,car,Low,Good Loan,11.99,B,3.43,3443.18,2564.91,0.0,265.68,ulster
244582,35611147,2014,01/11/2014,6.0,MORTGAGE,Medium,120000,20000, 60 months,INDIVIDUAL,home_improvement,Low,Good Loan,12.99,C,11.66,5900.05,3309.54,0.0,454.96,ulster
244584,35663618,2014,01/11/2014,10.0,MORTGAGE,Low,27025,9000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.39,C,26.07,4202.34,3111.02,0.0,300.61,leinster
244585,35863486,2014,01/11/2014,6.0,MORTGAGE,Low,48000,11200, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,17.86,D,19.95,1973.81,855.51,0.0,283.56,cannught
244586,35803580,2014,01/11/2014,4.0,RENT,Medium,110000,35000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,8.8,15063.79,11221.33,0.0,1162.34,ulster
244587,35723575,2014,01/11/2014,6.05,MORTGAGE,Low,63000,7500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.49,B,12.8,3164.25,2441.61,0.0,243.74,cannught
244588,34423555,2014,01/11/2014,4.0,RENT,Low,90000,24000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.31,C,16.79,7853.26,4179.94,0.0,562.31,Northern-Irl
244589,35663606,2014,01/11/2014,10.0,MORTGAGE,Low,60000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,19.76,5144.03,4392.08,0.0,367.74,cannught
244591,35853537,2014,01/11/2014,10.0,MORTGAGE,Low,45000,12000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.49,D,22.39,5514.41,3687.79,0.0,424.8,cannught
244592,35703310,2014,01/11/2014,0.5,MORTGAGE,Low,67500,10000, 60 months,INDIVIDUAL,small_business,High,Good Loan,15.59,D,14.79,3365.48,1693.72,0.0,241.01,munster
244594,34953432,2014,01/11/2014,1.0,RENT,Low,60000,11500, 36 months,INDIVIDUAL,vacation,Low,Good Loan,7.49,A,8.38,4987.09,4168.97,0.0,357.67,ulster
244595,35064615,2014,01/11/2014,2.0,RENT,Low,69000,9025, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,16.49,D,11.39,9660.61,9025.0,0.0,319.48,Northern-Irl
244596,35883488,2014,01/11/2014,0.5,RENT,Low,36000,4200, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.31,C,12.5,2015.18,1424.47,0.0,144.18,cannught
244597,35663500,2014,01/11/2014,1.0,RENT,Low,50000,14000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.66,C,16.06,6169.09,4411.95,0.0,476.18,ulster
244598,35873597,2014,01/11/2014,3.0,RENT,Medium,110000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.44,B,4.69,5527.55,4186.87,0.0,395.37,Northern-Irl
244599,35873577,2014,01/11/2014,1.0,MORTGAGE,Low,38500,19200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.99,F,16.33,7298.06,2413.93,0.0,563.44,cannught
244600,35893540,2014,01/11/2014,10.0,MORTGAGE,Medium,103000,16800, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,17.17,7241.9,5386.33,0.0,557.93,cannught
244601,34423064,2014,01/11/2014,4.0,RENT,Low,55000,27200, 36 months,INDIVIDUAL,small_business,High,Good Loan,18.54,E,17.15,12823.46,8144.36,0.0,990.73,ulster
244602,35863286,2014,01/11/2014,0.5,RENT,Low,33000,5375, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,15.99,D,37.56,567.3,354.47,0.0,188.95,leinster
244603,34463625,2014,01/11/2014,10.0,MORTGAGE,Low,50000,4200, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.67,B,16.85,1723.91,1392.84,0.0,132.92,cannught
244604,34904803,2014,01/11/2014,4.0,MORTGAGE,Low,62000,19800, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.14,D,25.32,6891.27,3241.02,0.0,493.58,munster
244605,34904633,2014,01/11/2014,2.0,MORTGAGE,Medium,110000,23325, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.44,B,18.49,10744.18,8138.23,0.0,768.5,leinster
244606,35673457,2014,01/11/2014,10.0,OWN,Low,75000,23000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.99,C,26.85,26186.08,23000.0,0.0,547.05,leinster
244607,35803571,2014,01/11/2014,1.0,RENT,Low,43500,12500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,9.83,5379.91,4007.6,0.0,415.12,cannught
244608,35893178,2014,01/11/2014,2.0,RENT,Low,45480,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.49,A,27.55,4841.87,4026.77,0.0,373.22,Northern-Irl
244609,35863511,2014,01/11/2014,10.0,RENT,Low,45000,7200, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.44,B,21.71,7858.26,7200.0,0.0,237.23,Northern-Irl
244612,33201210,2014,01/11/2014,3.0,RENT,Low,50000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,15.22,6424.56,5490.03,0.0,459.67,Northern-Irl
244613,35883489,2014,01/11/2014,1.0,RENT,Low,76735,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.44,B,13.8,16800.63,14555.46,0.0,823.69,Northern-Irl
244614,35813567,2014,01/11/2014,7.0,RENT,Low,40000,3000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,37.71,1346.87,932.57,0.0,103.99,cannught
244615,35673464,2014,01/11/2014,5.0,MORTGAGE,Low,85000,20000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.59,D,17.77,9070.98,6177.51,0.0,699.1,cannught
244616,35873606,2014,01/11/2014,2.0,RENT,Medium,102000,7500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,21.04,7696.68,7500.0,0.0,259.96,Northern-Irl
244617,35773570,2014,01/11/2014,10.0,MORTGAGE,Low,40000,5000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.67,B,5.49,2052.3,1658.17,0.0,158.24,ulster
244618,35863493,2014,01/11/2014,10.0,MORTGAGE,Low,65000,10800, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,8.19,A,15.21,4402.24,3598.88,0.0,339.39,ulster
244619,35370063,2014,01/11/2014,10.0,MORTGAGE,Medium,127500,18875, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.99,C,24.63,5864.35,2979.6,0.0,448.94,ulster
244620,35753500,2014,01/11/2014,8.0,RENT,Low,73000,12000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,9.49,B,2.27,3262.96,2141.66,0.0,251.97,cannught
244621,32329979,2014,01/11/2014,10.0,MORTGAGE,Low,60000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,13.35,8573.25,7319.99,0.0,612.89,ulster
244622,35873565,2014,01/11/2014,10.0,MORTGAGE,Low,60000,5000, 36 months,INDIVIDUAL,car,Low,Good Loan,6.49,A,15.9,5138.35,5000.0,0.0,153.23,cannught
244623,35813532,2014,01/11/2014,3.0,RENT,Low,82000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.99,E,20.18,3492.92,1381.44,0.0,270.48,ulster
244624,35853531,2014,01/11/2014,8.0,MORTGAGE,Low,28000,6500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.19,A,6.73,7011.12,6500.0,0.0,204.26,cannught
244625,35783504,2014,01/11/2014,3.0,MORTGAGE,Low,69300,2975, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,18.54,E,32.5,755.53,457.62,0.0,108.37,munster
244626,35783514,2014,01/11/2014,10.0,MORTGAGE,Low,40200,14350, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.14,D,34.6,4623.03,2165.23,0.0,357.72,cannught
244627,35176221,2014,01/11/2014,10.0,MORTGAGE,Low,65000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.03,A,15.64,4739.95,4085.84,0.0,365.23,cannught
244628,35713553,2014,01/11/2014,1.0,MORTGAGE,Medium,155000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.19,A,11.78,8152.17,6664.45,0.0,628.49,ulster
