id,year,issue_d,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
437072,12515606,2014,01/02/2014,8.0,RENT,Low,55000,11375, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,B,2.07,8430.84,6421.69,0.0,383.22,munster
437073,12535073,2014,01/02/2014,10.0,RENT,Low,53000,18000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.59,D,23.19,19684.15064,18000.0,0.0,443.39,ulster
437074,12455570,2014,01/02/2014,6.05,RENT,Low,53384,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,17.45,7064.86,5764.8,0.0,321.13,leinster
437075,12445180,2014,01/02/2014,10.0,RENT,Medium,114000,7200, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,4.49,5530.18,4002.09,0.0,250.69,Northern-Irl
437076,12435529,2014,01/02/2014,7.0,RENT,Low,75000,14000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,9.09,7269.24,4000.28,0.0,330.42,leinster
437077,12515524,2014,01/02/2014,3.0,RENT,Low,30000,3000, 36 months,INDIVIDUAL,credit_card,High,Bad Loan,14.16,C,18.04,2158.17,1594.48,0.0,102.77,leinster
437078,12445556,2014,01/02/2014,3.0,RENT,Low,86000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,19.2,21032.4596,20000.0,0.0,673.79,ulster
437079,12495490,2014,01/02/2014,10.0,MORTGAGE,Low,59000,21000, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,15.61,C,28.41,7595.1,3834.62,0.0,506.34,Northern-Irl
437080,12495129,2014,01/02/2014,0.5,RENT,Low,84000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.47,D,11.51,41174.0,30911.46,0.0,917.0,leinster
437081,12445568,2014,01/02/2014,0.5,OWN,Low,34500,15000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,13.65,C,23.27,18299.5,15000.0,0.0,346.31,Northern-Irl
437082,12515538,2014,01/02/2014,5.0,RENT,Low,90000,15000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.62,A,18.7,10283.46,8757.72,0.0,467.43,ulster
437083,12485576,2014,01/02/2014,10.0,MORTGAGE,Low,82000,14000, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,16.59,D,34.73,2972.22,460.23,1937.64,344.86,leinster
437084,12525161,2014,01/02/2014,0.5,OWN,Low,65000,30000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.64,C,21.95,15577.1,8572.22,0.0,708.05,munster
437085,12445549,2014,01/02/2014,10.0,MORTGAGE,Low,60000,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,17.98,8303.02,4060.85,0.0,377.41,munster
437086,12435443,2014,01/02/2014,10.0,OWN,High,232992,30000, 60 months,INDIVIDUAL,other,High,Good Loan,18.25,D,14.2,31796.46,30000.0,0.0,765.89,Northern-Irl
437087,12485566,2014,01/02/2014,10.0,MORTGAGE,Low,96571,21000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,19.36,10788.36,6053.04,0.0,490.38,Northern-Irl
437088,12455519,2014,01/02/2014,10.0,RENT,Low,49999,14400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,31.11,16001.3,14400.0,0.0,471.37,Northern-Irl
437089,12435459,2014,01/02/2014,10.0,MORTGAGE,Medium,110000,26050, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,25.2,14117.18,7173.49,0.0,641.69,cannught
437090,12465416,2014,01/02/2014,4.0,MORTGAGE,Medium,100800,7500, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,8.9,A,17.58,5239.3,4344.28,0.0,238.15,munster
437091,12465595,2014,01/02/2014,0.5,OWN,Low,74475,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.49,E,32.76,43816.16,34999.99,0.0,936.86,Northern-Irl
437092,12515432,2014,01/02/2014,5.0,MORTGAGE,Low,70000,18000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.64,C,24.28,9346.26,5143.33,0.0,424.83,munster
437093,12495438,2014,01/02/2014,4.0,RENT,Low,60000,16000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,27.98,17687.64,16000.0,0.0,531.36,ulster
437094,12465446,2014,01/02/2014,5.0,MORTGAGE,Low,96000,15000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.62,A,19.76,16525.75,15000.0,0.0,467.43,munster
437095,12475618,2014,01/02/2014,0.5,MORTGAGE,Low,70000,9450, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,17.4,7238.66,5256.16,0.0,329.03,cannught
437096,12525538,2014,01/02/2014,3.0,MORTGAGE,Low,54000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.62,A,19.36,10622.34,10000.0,0.0,311.62,munster
437097,12505099,2014,01/02/2014,8.0,RENT,Low,80000,30000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.31,C,9.44,36257.56,30000.0,0.0,1044.52,Northern-Irl
437098,12515479,2014,01/02/2014,5.0,RENT,Low,28800,6925, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,7.06,7961.46,6925.0,0.0,251.23,Northern-Irl
437099,12525520,2014,01/02/2014,9.0,MORTGAGE,Low,32000,2000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,19.65,2117.61,2000.0,0.0,66.9,leinster
437100,12505519,2014,01/02/2014,3.0,RENT,Low,45000,19750, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,16.82,14638.14,11149.73,0.0,665.37,ulster
437101,12475507,2014,01/02/2014,10.0,RENT,Medium,150000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,6.71,6606.57,3248.73,0.0,301.93,Northern-Irl
437102,12465541,2014,01/02/2014,9.0,RENT,Low,67560,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,21.07,18920.87,18000.0,0.0,434.01,munster
437103,12505613,2014,01/02/2014,7.0,RENT,Low,50000,14975, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.5,F,20.36,20455.18,14975.0,0.0,435.16,ulster
437104,12515504,2014,01/02/2014,7.0,RENT,Low,85000,8000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,13.65,C,16.11,4310.14,2476.21,989.44,272.07,Northern-Irl
437105,12455515,2014,01/02/2014,10.0,MORTGAGE,Low,45000,2000, 36 months,INDIVIDUAL,other,High,Good Loan,19.47,D,14.05,1623.38,1082.55,0.0,73.79,cannught
437106,12445605,2014,01/02/2014,10.0,RENT,Low,75000,2975, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.49,E,8.96,3448.84,2975.0,0.0,111.31,Northern-Irl
437107,12475514,2014,01/02/2014,5.0,MORTGAGE,Medium,172000,32500, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,20.49,E,20.17,16528.86,7000.2,0.0,869.94,munster
437108,12385539,2014,01/02/2014,10.0,MORTGAGE,Low,85000,25000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,15.86,12231.78,7492.48,0.0,555.99,Northern-Irl
437109,12405578,2014,01/02/2014,10.0,RENT,Low,94000,33000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,19.48,19230.64,8535.28,0.0,874.12,Northern-Irl
437110,12415544,2014,01/02/2014,10.0,RENT,Low,67000,28800, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.65,C,15.55,33231.72,28800.0,0.0,979.43,leinster
437111,12415562,2014,01/02/2014,6.05,MORTGAGE,Low,55000,16150, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,16.59,D,15.93,3998.09,1660.65,0.0,397.82,Northern-Irl
437112,8596839,2014,01/02/2014,10.0,MORTGAGE,Low,80000,20000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.03,A,16.77,13391.84,11791.01,0.0,608.72,cannught
437114,11966516,2014,01/02/2014,10.0,MORTGAGE,Medium,136260,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,10.85,12338.66133,12000.0,0.0,365.23,leinster
437115,11905616,2014,01/02/2014,10.0,MORTGAGE,Low,74000,34025, 60 months,INDIVIDUAL,credit_card,High,Good Loan,19.47,D,23.9,19611.9,8887.56,0.0,891.45,Northern-Irl
437116,12346216,2014,01/02/2014,1.0,MORTGAGE,Low,45000,9325, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,16.21,10810.04,9325.0,0.0,314.16,ulster
437118,11744776,2014,01/02/2014,5.0,RENT,Low,40000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,15.39,5616.6,2672.95,0.0,255.3,ulster
437119,11896510,2014,01/02/2014,10.0,OWN,Low,55000,16425, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,25.89,G,5.32,10795.62,3787.57,0.0,490.71,leinster
437120,12415492,2014,01/02/2014,5.0,MORTGAGE,Low,52000,5000, 36 months,INDIVIDUAL,other,High,Bad Loan,18.92,D,19.78,2766.28,1119.63,935.48,183.08,leinster
437122,12254922,2014,01/02/2014,5.0,RENT,Low,72000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.99,E,8.28,7289.92,2986.95,0.0,331.36,ulster
437123,12415530,2014,01/02/2014,2.0,RENT,Low,40000,8075, 36 months,INDIVIDUAL,major_purchase,High,Bad Loan,15.61,C,16.71,1908.29,538.87,1061.24,282.35,ulster
437124,12345943,2014,01/02/2014,6.0,RENT,Low,35000,10450, 36 months,INDIVIDUAL,small_business,High,Bad Loan,24.5,F,25.51,5349.06,2187.38,1221.66,412.74,ulster
437125,11435953,2014,01/02/2014,10.0,OWN,Low,37000,15000, 36 months,INDIVIDUAL,credit_card,Low,Bad Loan,11.99,B,28.28,7970.4,6010.1,0.0,498.15,munster
437126,12395506,2014,01/02/2014,10.0,MORTGAGE,Low,94000,4000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,12.49,B,14.15,4373.0,4000.0,0.0,133.8,leinster
437127,12405474,2014,01/02/2014,6.0,RENT,Low,63900,17500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,5.47,10168.36,6043.82,0.0,419.18,munster
437128,12405539,2014,01/02/2014,10.0,RENT,Low,60000,25175, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.64,C,15.74,14760.59,10529.63,0.0,868.27,ulster
437129,12385516,2014,01/02/2014,3.0,MORTGAGE,Medium,166000,6400, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,21.41,7582.94,6400.0,0.0,219.24,leinster
437130,12365239,2014,01/02/2014,10.0,MORTGAGE,Low,81357,19875, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,23.97,14312.98,11363.04,0.0,650.59,ulster
437131,12395582,2014,01/02/2014,1.0,RENT,Low,43680,6400, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,8.16,7255.69,6400.0,0.0,219.24,cannught
437132,12405440,2014,01/02/2014,10.0,RENT,Low,40000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,18.25,D,14.07,3063.6,1347.64,0.0,255.3,Northern-Irl
437133,11926123,2014,01/02/2014,2.0,MORTGAGE,Medium,150000,15975, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,14.2,11286.0,9209.15,0.0,513.0,Northern-Irl
437134,12324954,2014,01/02/2014,0.5,MORTGAGE,Low,85000,14000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,13.65,C,10.29,7111.06,4072.95,0.0,323.23,leinster
437135,12297400,2014,01/02/2014,0.5,RENT,Low,40000,4200, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.5,F,12.24,5451.36,4200.0,0.0,165.89,Northern-Irl
437136,12286184,2014,01/02/2014,6.05,OWN,Low,50000,22000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,15.82,15368.76,12743.39,0.0,698.58,leinster
437137,12425525,2014,01/02/2014,5.0,RENT,Medium,114000,20000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,15.88,22046.11,20000.0,0.0,696.35,Northern-Irl
437138,11698440,2014,01/02/2014,7.0,MORTGAGE,Low,75000,12000, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,14.16,C,34.54,9043.54,6724.02,0.0,411.07,leinster
437139,12405602,2014,01/02/2014,10.0,RENT,Low,75589,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,13.12,22708.25,20000.0,0.0,654.68,leinster
437140,12415569,2014,01/02/2014,9.0,OWN,Medium,120000,14400, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,14.32,10852.16,8068.73,0.0,493.28,leinster
437141,11284790,2014,01/02/2014,10.0,MORTGAGE,Medium,124970,11500, 36 months,INDIVIDUAL,other,Low,Good Loan,12.49,B,6.69,13367.01,11500.0,0.0,384.67,ulster
437142,12355824,2014,01/02/2014,6.05,MORTGAGE,Low,70000,26050, 36 months,INDIVIDUAL,small_business,High,Bad Loan,15.61,C,28.56,10375.15,4046.17,3022.11,910.84,leinster
437143,12357475,2014,01/02/2014,2.0,OWN,Low,90000,31700, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,22.58,17804.38,8472.97,0.0,809.29,Northern-Irl
437144,12425481,2014,01/02/2014,2.0,OWN,Medium,110000,8000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,8.9,A,16.42,7588.66,6851.96,0.0,254.03,leinster
437145,12425489,2014,01/02/2014,6.0,OWN,Low,75000,13000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,15.02,8912.2,7589.88,0.0,405.1,leinster
437146,12305359,2014,01/02/2014,10.0,MORTGAGE,Medium,121180,25000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,18.26,11955.68,7626.35,0.0,543.44,Northern-Irl
437148,12317119,2014,01/02/2014,3.0,MORTGAGE,Low,72000,4800, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,19.99,E,15.25,5656.9,4800.0,0.0,178.37,ulster
437149,12286682,2014,01/02/2014,10.0,MORTGAGE,Medium,102000,35000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,17.45,38101.72,35000.0,0.0,1123.94,munster
437150,12305933,2014,01/02/2014,2.0,OWN,Medium,132000,14000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,8.04,16328.81,14000.0,0.0,335.35,ulster
437151,12266361,2014,01/02/2014,6.0,RENT,Low,65000,16975, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,25.57,F,29.91,11086.46,3939.24,0.0,503.93,ulster
437152,12297370,2014,01/02/2014,0.5,RENT,Low,40000,16500, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,19.99,E,33.99,6118.84,2533.8,0.0,437.06,leinster
437153,12425532,2014,01/02/2014,10.0,MORTGAGE,Low,46000,14000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,14.92,8098.92,3834.22,0.0,362.56,ulster
437154,11678606,2014,01/02/2014,1.0,RENT,Low,55000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,11.67,5651.8,4611.75,0.0,256.9,Northern-Irl
437155,11706229,2014,01/02/2014,10.0,MORTGAGE,Low,63200,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,25.19,9346.26,5143.33,0.0,424.83,munster
437156,12385411,2014,01/02/2014,3.0,MORTGAGE,Low,34000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,15.92,11582.64,10000.0,0.0,336.9,cannught
437157,12385508,2014,01/02/2014,6.05,MORTGAGE,Low,58896,17000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,14.0,20705.32,17000.0,0.0,602.64,Northern-Irl
437158,12425531,2014,01/02/2014,7.0,OWN,Low,42000,4050, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,27.77,3202.1,2219.81,0.0,145.55,munster
437159,12385585,2014,01/02/2014,10.0,OWN,Low,30000,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,22.88,4191.44,3475.43,0.0,190.52,Northern-Irl
437160,12425320,2014,01/02/2014,10.0,OWN,Low,63000,23100, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,22.95,12786.4,6253.41,0.0,581.2,cannught
437161,12415571,2014,01/02/2014,4.0,MORTGAGE,Medium,130000,25000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,27.54,19149.68,13904.93,0.0,870.44,ulster
437162,11704605,2014,01/02/2014,10.0,MORTGAGE,Low,90000,30000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,10.69,15237.64,8727.37,0.0,692.62,cannught
437163,12257419,2014,01/02/2014,1.0,MORTGAGE,Low,42000,5500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,8.29,4115.1,3092.03,0.0,187.05,leinster
437164,12415565,2014,01/02/2014,8.0,RENT,Low,63000,21000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,19.05,21532.86,21000.0,0.0,503.02,Northern-Irl
437165,12365249,2014,01/02/2014,1.0,RENT,Low,41000,5950, 36 months,INDIVIDUAL,credit_card,High,Bad Loan,15.31,C,7.62,4350.57,3138.43,0.0,207.17,munster
437166,11678633,2014,01/02/2014,2.0,RENT,Low,40000,3975, 36 months,INDIVIDUAL,other,High,Bad Loan,16.59,D,8.91,1086.28,351.02,522.64,140.91,leinster
437167,12357301,2014,01/02/2014,3.0,RENT,Low,30000,5625, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,29.64,4531.34,3053.98,0.0,205.97,munster
437168,11724884,2014,01/02/2014,10.0,MORTGAGE,Low,81000,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,5.9,7705.94,4323.57,0.0,350.27,Northern-Irl
437169,12405543,2014,01/02/2014,2.0,RENT,Low,40000,6000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.16,C,29.06,2337.58,1123.5,693.26,205.54,Northern-Irl
437170,12425526,2014,01/02/2014,6.0,OWN,Low,90000,32350, 60 months,INDIVIDUAL,other,High,Bad Loan,25.8,G,19.41,15436.0,5077.02,0.0,964.75,munster
437171,10647782,2014,01/02/2014,4.0,RENT,Low,56000,7200, 36 months,INDIVIDUAL,major_purchase,Low,Good Loan,7.62,A,9.23,4936.14,4203.79,0.0,224.37,cannught
437172,11425209,2014,01/02/2014,6.05,MORTGAGE,Low,33700,11500, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.61,C,28.31,8846.2,6383.91,0.0,402.1,leinster
437173,12415594,2014,01/02/2014,0.5,RENT,Low,52200,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,7.43,7306.2,5681.38,0.0,332.1,munster
437174,11865374,2014,01/02/2014,10.0,OWN,Low,47000,13600, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,12.99,B,10.85,14987.12,13600.0,0.0,458.18,leinster
437176,12336740,2014,01/02/2014,6.05,MORTGAGE,Medium,119506,25000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,16.23,13548.04,6892.2,0.0,615.82,leinster
437177,12337166,2014,01/02/2014,10.0,MORTGAGE,Low,90600,33225, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,19.91,25312.14,17134.46,0.0,1205.34,munster
437178,10945967,2014,01/02/2014,5.0,MORTGAGE,Low,42000,14750, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,13.65,C,17.97,11035.64,8291.92,0.0,501.62,leinster
437179,11325805,2014,01/02/2014,3.0,MORTGAGE,High,250000,6575, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,18.92,D,2.7,6780.18,6575.0,0.0,240.75,ulster
437180,12405233,2014,01/02/2014,10.0,RENT,High,230000,8000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,3.3,6242.04,4729.66,0.0,272.07,leinster
437181,12405524,2014,01/02/2014,2.0,MORTGAGE,Low,65000,11150, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,23.43,F,9.82,3450.85,626.19,1548.31,317.09,leinster
437182,12415527,2014,01/02/2014,5.0,MORTGAGE,Low,40000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.62,A,12.27,8226.68,7006.08,0.0,373.94,munster
437183,11335149,2014,01/02/2014,10.0,MORTGAGE,Medium,105000,24000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,B,7.28,12011.12,7065.49,0.0,545.96,cannught
437184,11784804,2014,01/02/2014,3.0,RENT,Medium,185000,35000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.59,D,11.73,43863.56,35000.0,0.0,862.15,Northern-Irl
437186,11306194,2014,01/02/2014,10.0,RENT,Low,84700,16800, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.16,C,18.12,12661.0,9413.68,0.0,575.5,leinster
437187,12415541,2014,01/02/2014,10.0,MORTGAGE,High,260000,30750, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,18.32,34519.17,30750.0,0.0,1006.57,Northern-Irl
437188,12134828,2014,01/02/2014,10.0,RENT,Low,37000,6325, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,19.69,4865.52,3511.28,0.0,221.16,Northern-Irl
437189,12257030,2014,01/02/2014,6.0,MORTGAGE,High,265000,35000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,11.2,25205.18,20010.3,0.0,1145.69,munster
437190,11976857,2014,01/02/2014,4.0,MORTGAGE,Low,60000,24000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.64,C,16.48,12461.68,6857.77,0.0,566.44,leinster
437191,12257243,2014,01/02/2014,1.0,MORTGAGE,Low,80000,6350, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,23.91,6759.97,6350.0,0.0,235.96,munster
437192,12335078,2014,01/02/2014,4.0,MORTGAGE,Low,84000,14000, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,14.16,C,25.86,2268.86,161.72,1941.94,326.92,leinster
437193,12405566,2014,01/02/2014,0.5,RENT,Low,22000,4800, 36 months,INDIVIDUAL,credit_card,High,Good Loan,23.43,F,10.94,4126.58,2527.43,0.0,186.89,ulster
437194,12357049,2014,01/02/2014,10.0,RENT,Low,60000,15750, 60 months,INDIVIDUAL,other,High,Bad Loan,19.47,D,27.1,8995.35,4028.54,0.0,412.65,leinster
437195,12395526,2014,01/02/2014,6.0,RENT,Low,70000,22500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,11.07,24873.96,22500.0,0.0,747.22,munster
437196,12415603,2014,01/02/2014,10.0,MORTGAGE,Medium,140000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,22.98,17209.72,14570.76,0.0,782.26,cannught
437197,12307223,2014,01/02/2014,4.0,MORTGAGE,Low,43000,8000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,21.07,5985.54,4497.44,0.0,272.07,cannught
437198,12425527,2014,01/02/2014,3.0,RENT,Low,52847,9000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,9.05,6622.88,5096.97,0.0,301.04,munster
437199,11845177,2014,01/02/2014,3.0,MORTGAGE,Low,68000,12000, 60 months,INDIVIDUAL,home_improvement,High,Bad Loan,16.59,D,24.8,5616.4,2796.33,0.0,295.6,munster
437201,11427041,2014,01/02/2014,1.0,MORTGAGE,Low,54000,21975, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,28.96,24076.31,21975.0,0.0,687.61,cannught
437202,12405449,2014,01/02/2014,5.0,OWN,Low,70000,35000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.65,C,19.25,26186.16,19675.63,0.0,1190.28,cannught
437203,12405601,2014,01/02/2014,1.0,RENT,Low,80000,21000, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,17.57,D,21.08,11110.77,5373.26,0.0,528.37,ulster
437204,12415501,2014,01/02/2014,6.05,MORTGAGE,Low,62280,17800, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,19.25,18427.72,17800.0,0.0,565.21,cannught
437205,12425517,2014,01/02/2014,6.05,OWN,Low,34000,14250, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,12.49,B,25.59,3278.03,995.28,1848.08,476.65,leinster
437206,12415468,2014,01/02/2014,3.0,RENT,Low,40000,8000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,17.31,8083.27,8000.0,0.0,267.6,leinster
437207,10765830,2014,01/02/2014,3.0,MORTGAGE,Medium,107000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,22.45,E,15.72,21464.08,8634.65,0.0,975.64,cannught
437208,12337493,2014,01/02/2014,10.0,MORTGAGE,Medium,125000,28000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.62,A,22.94,19195.44,16347.36,0.0,872.52,Northern-Irl
437209,12395500,2014,01/02/2014,10.0,MORTGAGE,Low,20000,8950, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,15.19,6855.64,4978.03,0.0,311.62,leinster
437210,11368025,2014,01/02/2014,7.0,RENT,Low,54000,21525, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,18.73,18332.58,14511.88,0.0,742.39,Northern-Irl
437211,12385541,2014,01/02/2014,1.0,RENT,Medium,180000,21000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,24.42,12017.19,5543.99,0.0,543.83,ulster
437213,12405573,2014,01/02/2014,7.0,RENT,Low,65000,21625, 60 months,INDIVIDUAL,credit_card,High,Good Loan,17.57,D,28.53,11969.98,5854.15,0.0,544.09,Northern-Irl
437214,12425524,2014,01/02/2014,1.0,MORTGAGE,Low,60000,24000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.59,D,24.66,13006.18,6616.58,0.0,591.19,ulster
437215,12405519,2014,01/02/2014,3.0,RENT,Low,67000,6300, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,19.65,6995.56,6299.99,0.0,210.73,ulster
437216,11637012,2014,01/02/2014,10.0,MORTGAGE,Medium,100289,22475, 60 months,INDIVIDUAL,small_business,High,Good Loan,24.99,F,24.76,14509.88,5275.73,0.0,659.54,Northern-Irl
437219,12485354,2014,01/02/2014,10.0,MORTGAGE,Medium,105000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,18.25,D,19.13,14296.64,6488.44,0.0,893.54,leinster
437220,12495372,2014,01/02/2014,5.0,MORTGAGE,Low,75000,6000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.61,C,21.07,7143.919879000001,6000.0,0.0,209.79,ulster
437221,12525374,2014,01/02/2014,7.0,RENT,Medium,115000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,14.59,13523.66,12000.0,0.0,385.35,Northern-Irl
