id,year,issue_d,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
420496,13106758,2014,01/03/2014,7.0,RENT,Low,75000,12600, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,16.36,8998.5,6721.57,0.0,428.5,ulster
420497,13186708,2014,01/03/2014,2.0,RENT,Low,65000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,11.47,6874.14,5431.73,0.0,327.34,ulster
420499,13116806,2014,01/03/2014,10.0,MORTGAGE,Medium,110000,25000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,21.62,13906.41,6118.39,0.0,662.21,leinster
420500,13106786,2014,01/03/2014,4.0,MORTGAGE,Low,48081,14325, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,9.79,15940.52,14325.0,0.0,494.06,cannught
420501,13116751,2014,01/03/2014,4.0,MORTGAGE,Low,52000,21825, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.47,D,32.59,12008.22,5395.8,0.0,571.82,munster
420502,13116775,2014,01/03/2014,10.0,RENT,Low,33000,6400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,6.73,4205.46,3548.66,0.0,200.26,munster
420503,13176734,2014,01/03/2014,5.0,MORTGAGE,Medium,110000,21000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,15.31,C,26.33,25154.82,21000.0,0.0,503.02,ulster
420504,13176705,2014,01/03/2014,0.5,MORTGAGE,Low,80000,16600, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.9,A,15.46,17963.08,16600.0,0.0,527.11,munster
420506,13186655,2014,01/03/2014,10.0,MORTGAGE,Medium,125900,33800, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,10.75,23742.18,18174.22,0.0,1130.58,Northern-Irl
420507,13156775,2014,01/03/2014,9.0,MORTGAGE,Low,75000,30000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,8.85,32673.68,30000.0,0.0,934.85,ulster
420508,13186718,2014,01/03/2014,10.0,OWN,Low,30000,8000, 36 months,INDIVIDUAL,other,High,Bad Loan,13.65,C,25.32,1360.35,926.18,0.0,272.07,cannught
420509,13196778,2014,01/03/2014,2.0,MORTGAGE,Low,35000,8000, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,13.65,C,7.54,9414.13,8000.0,0.0,272.07,ulster
420510,13186704,2014,01/03/2014,0.5,RENT,Low,52000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.62,A,17.36,6544.02,5555.08,0.0,311.62,Northern-Irl
420511,13145809,2014,01/03/2014,9.0,MORTGAGE,Medium,159000,35000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,6.24,26912.55,17999.48,0.0,1281.55,ulster
420512,13146713,2014,01/03/2014,8.0,RENT,Low,85590,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,10.95,6611.98,6000.0,0.0,199.26,leinster
420513,13126738,2014,01/03/2014,10.0,RENT,Low,79500,21000, 60 months,INDIVIDUAL,major_purchase,High,Good Loan,17.57,D,10.76,11095.77,5385.34,0.0,528.37,Northern-Irl
420514,13166862,2014,01/03/2014,2.0,OWN,Low,35000,11750, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,20.64,8253.63,6318.03,0.0,393.03,cannught
420515,13186687,2014,01/03/2014,10.0,MORTGAGE,Low,80000,13450, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.99,E,23.73,7799.4,3164.96,0.0,371.4,ulster
420516,13186705,2014,01/03/2014,10.0,MORTGAGE,Low,55000,10000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,19.46,7193.76,5316.11,0.0,342.56,cannught
420519,13166810,2014,01/03/2014,10.0,MORTGAGE,Medium,166000,30000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,13.65,C,11.02,35162.14,30000.0,0.0,692.62,munster
420520,13116573,2014,01/03/2014,1.0,RENT,Low,70000,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,11.01,7545.3,4014.87,0.0,359.3,ulster
420522,13196743,2014,01/03/2014,1.0,RENT,Medium,105000,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.18,E,4.35,19252.47,18000.0,0.0,488.79,ulster
420523,13106827,2014,01/03/2014,10.0,RENT,Medium,120000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,9.85,12378.1673,12000.0,0.0,392.81,ulster
420525,13136826,2014,01/03/2014,10.0,MORTGAGE,Low,65000,25000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,5.85,11942.7,6985.98,0.0,568.7,cannught
420526,13176621,2014,01/03/2014,8.0,MORTGAGE,Low,73000,33575, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,29.45,18259.08,8389.39,0.0,869.48,Northern-Irl
420527,13106797,2014,01/03/2014,2.0,MORTGAGE,Low,45000,20175, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,17.47,9999.36,5467.99,0.0,476.16,cannught
420528,13156761,2014,01/03/2014,6.0,RENT,Low,36248,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,23.48,11179.05,10000.0,0.0,332.1,munster
420529,13176742,2014,01/03/2014,3.0,RENT,Low,48000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,13.83,13387.71,12000.0,0.0,398.52,munster
420530,13135923,2014,01/03/2014,2.0,RENT,Low,35339,10500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,15.05,11749.93,10500.0,0.0,365.59,ulster
420531,13166813,2014,01/03/2014,5.0,MORTGAGE,Low,68000,18000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,7.9,A,20.54,11827.83,9980.58,0.0,563.23,cannught
420533,13106835,2014,01/03/2014,8.0,RENT,Low,49000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,18.07,5297.8,2309.46,0.0,264.89,ulster
420534,13206284,2014,01/03/2014,3.0,OWN,Low,52000,15000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,32.29,10461.15,8092.94,0.0,498.15,ulster
420535,13176756,2014,01/03/2014,9.0,MORTGAGE,Low,40000,14350, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,22.45,E,17.79,8400.42,3346.25,0.0,400.02,leinster
420536,13136751,2014,01/03/2014,2.0,RENT,Low,50000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,19.54,6743.73,5480.09,0.0,321.13,leinster
420537,13166785,2014,01/03/2014,5.0,RENT,Low,89000,6100, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,10.75,4193.28,3313.41,0.0,199.68,ulster
420538,13186497,2014,01/03/2014,8.0,MORTGAGE,Low,45000,18000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,13.71,13341.02,10161.7,0.0,606.41,munster
420539,13186689,2014,01/03/2014,6.05,MORTGAGE,Low,14799,6000, 36 months,INDIVIDUAL,other,Low,Good Loan,10.99,B,7.06,4124.61,3259.17,0.0,196.41,cannught
420540,13116818,2014,01/03/2014,10.0,RENT,Low,81000,8000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,2.41,5394.9,4383.98,0.0,256.9,Northern-Irl
420542,13196451,2014,01/03/2014,10.0,RENT,Low,67000,23375, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.49,E,28.93,13765.45,6094.25,0.0,625.69,ulster
420543,13136446,2014,01/03/2014,0.5,RENT,Low,46800,4925, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,B,30.15,5611.77,4925.0,0.0,165.92,cannught
420544,13146732,2014,01/03/2014,0.5,RENT,Low,36000,8000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,21.87,5713.47,4267.82,0.0,272.07,ulster
420545,13186703,2014,01/03/2014,6.0,MORTGAGE,Low,27874,12475, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,16.19,6117.51,3411.46,0.0,291.31,Northern-Irl
420547,13136780,2014,01/03/2014,5.0,MORTGAGE,Medium,147000,20400, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,20.24,11094.09,5097.31,0.0,528.29,leinster
420548,13166834,2014,01/03/2014,2.0,RENT,Low,70000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,23.85,9816.03,8332.62,0.0,467.43,leinster
420549,13116797,2014,01/03/2014,7.0,MORTGAGE,Low,50000,17700, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,21.05,21694.55,17700.0,0.0,451.88,ulster
420550,13166783,2014,01/03/2014,6.0,OWN,Low,70000,6350, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.47,D,20.68,4919.88,3252.98,0.0,234.28,munster
420551,13136830,2014,01/03/2014,10.0,MORTGAGE,High,302000,20000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,11.99,B,5.25,13948.2,10790.58,0.0,664.2,leinster
420552,13136400,2014,01/03/2014,3.0,RENT,Low,25000,9475, 36 months,INDIVIDUAL,credit_card,High,Good Loan,16.59,D,26.6,7053.48,4952.97,0.0,335.88,ulster
420553,13196813,2014,01/03/2014,8.0,RENT,Low,51985,20775, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,12.99,B,27.42,9098.7,6592.57,0.0,699.9,cannught
420554,13146723,2014,01/03/2014,6.05,RENT,Low,37000,4500, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,8.07,3034.71,2466.08,0.0,144.51,leinster
420555,13186691,2014,01/03/2014,7.0,MORTGAGE,Low,58000,23000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,15.93,11569.32,6155.98,0.0,550.92,Northern-Irl
420556,13126813,2014,01/03/2014,6.05,MORTGAGE,Low,80000,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,13.68,7545.3,4014.87,0.0,359.3,cannught
420557,13116777,2014,01/03/2014,5.0,OWN,Low,75000,5000, 36 months,INDIVIDUAL,other,High,Bad Loan,18.92,D,18.26,2761.2,1746.63,0.0,183.08,munster
420558,12918660,2014,01/03/2014,4.0,MORTGAGE,Medium,198000,35000, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,14.64,C,8.36,25349.73,18544.7,0.0,1207.13,cannught
420559,12617269,2014,01/03/2014,5.0,MORTGAGE,Medium,123126,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,20.23,44004.05,35000.0,0.0,893.54,leinster
420560,13016151,2014,01/03/2014,9.0,MORTGAGE,Medium,127000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,20.49,E,18.24,17800.34,7078.6,0.0,936.86,cannught
420561,13066808,2014,01/03/2014,4.0,RENT,Low,53000,11000, 60 months,INDIVIDUAL,moving,High,Good Loan,25.83,G,32.88,13785.63,11000.0,0.0,328.24,ulster
420562,13095947,2014,01/03/2014,8.0,MORTGAGE,Low,35000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,5.69,8986.74,8000.0,0.0,265.68,munster
420563,12706170,2014,01/03/2014,4.0,MORTGAGE,Low,65000,8825, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,28.77,6569.64,4613.24,0.0,312.84,cannught
420565,13056766,2014,01/03/2014,2.0,MORTGAGE,Low,66000,28975, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,22.91,16117.5,7091.18,0.0,767.5,munster
420566,13066792,2014,01/03/2014,2.0,RENT,Low,55000,10200, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.03,A,11.19,10970.02,10200.0,0.0,310.45,leinster
420567,13026386,2014,01/03/2014,10.0,RENT,Low,66000,11200, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,18.25,D,7.15,3732.22,1639.15,0.0,285.94,Northern-Irl
420568,13076728,2014,01/03/2014,10.0,MORTGAGE,Low,92000,20000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,12.84,13142.01,11089.51,0.0,625.81,leinster
420569,13046897,2014,01/03/2014,10.0,MORTGAGE,Low,70000,12000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.31,C,10.15,8774.01,6328.88,0.0,417.81,cannught
420571,13076695,2014,01/03/2014,5.0,MORTGAGE,Low,80000,10400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,17.89,11526.17,10400.0,0.0,333.97,cannught
420572,13086717,2014,01/03/2014,10.0,MORTGAGE,Medium,130000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,24.71,18105.15,9144.43,0.0,862.15,leinster
420573,12667079,2014,01/03/2014,10.0,MORTGAGE,Low,69360,2000, 36 months,INDIVIDUAL,car,Low,Good Loan,7.9,A,17.58,1314.39,1109.15,0.0,62.59,Northern-Irl
420574,12998370,2014,01/03/2014,6.0,MORTGAGE,Low,45000,11000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,24.05,11779.65,11000.0,0.0,349.29,cannught
420575,13096178,2014,01/03/2014,6.05,RENT,Low,38000,15000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,21.59,15535.63,15000.0,0.0,469.36,Northern-Irl
420576,12946561,2014,01/03/2014,0.5,RENT,Low,30000,10075, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,24.86,10350.57,10075.0,0.0,357.15,ulster
420577,12245328,2014,01/03/2014,10.0,MORTGAGE,Low,55000,24125, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,19.99,E,14.2,13419.84,5904.43,0.0,639.04,Northern-Irl
420578,13066826,2014,01/03/2014,10.0,MORTGAGE,Low,72000,11200, 36 months,INDIVIDUAL,car,Low,Good Loan,12.49,B,7.0,12579.53,11199.99,0.0,374.63,leinster
420580,13066781,2014,01/03/2014,8.0,MORTGAGE,Low,28000,7125, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,26.79,8892.5,7125.0,0.0,264.76,munster
420581,13028874,2014,01/03/2014,10.0,MORTGAGE,Medium,105000,28000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.47,D,32.26,15405.6,6922.29,0.0,733.6,ulster
420582,12988384,2014,01/03/2014,3.0,RENT,Low,52000,9950, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,B,33.63,10970.3,9950.0,0.0,335.21,ulster
420583,12927206,2014,01/03/2014,4.0,RENT,Low,40000,14375, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,18.92,D,34.17,1579.05,604.13,0.0,526.35,leinster
420584,13066816,2014,01/03/2014,10.0,MORTGAGE,Medium,114000,14000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,12.49,7242.06,3657.77,0.0,344.86,cannught
420585,13027647,2014,01/03/2014,7.0,MORTGAGE,Low,43000,10000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,2.71,10118.0,10000.0,0.0,342.56,cannught
420586,13076756,2014,01/03/2014,3.0,RENT,Low,35000,5600, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,14.66,5689.17,5600.0,0.0,179.83,cannught
420587,12935789,2014,01/03/2014,10.0,OWN,Low,77000,8000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.62,A,8.98,8356.67,8000.0,0.0,245.63,Northern-Irl
420588,12996210,2014,01/03/2014,0.5,RENT,Low,53750,23600, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,28.67,12469.38,6051.92,0.0,593.78,ulster
420589,13096770,2014,01/03/2014,4.0,MORTGAGE,Medium,135000,16000, 36 months,INDIVIDUAL,home_improvement,Low,Bad Loan,12.99,B,12.53,10472.24,7783.54,0.0,539.03,leinster
420591,12387837,2014,01/03/2014,3.0,MORTGAGE,Low,44000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,17.57,4848.48,2760.75,0.0,230.88,leinster
420593,12856225,2014,01/03/2014,0.5,MORTGAGE,Low,100000,21000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,7.62,A,7.45,13742.19,11665.41,0.0,654.39,Northern-Irl
420594,12496901,2014,01/03/2014,8.0,RENT,Medium,110000,5000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,6.59,3512.25,2688.6,0.0,167.25,ulster
420595,12696464,2014,01/03/2014,2.0,RENT,Low,47080,8925, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,19.47,6420.33,4744.51,0.0,305.73,leinster
420596,13008419,2014,01/03/2014,2.0,RENT,Low,26400,6625, 36 months,INDIVIDUAL,medical,High,Good Loan,15.61,C,5.32,7486.06,6625.0,0.0,231.65,munster
420597,13008557,2014,01/03/2014,10.0,RENT,Low,65000,8400, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,9.12,9413.63,8400.0,0.0,292.47,ulster
420598,12997336,2014,01/03/2014,2.0,MORTGAGE,Low,45000,8000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,B,20.8,8735.75,8000.0,0.0,269.52,cannught
420599,13076708,2014,01/03/2014,9.0,RENT,Medium,125000,32000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.9,A,9.3,34749.38,32000.0,0.0,1016.11,ulster
420600,12937625,2014,01/03/2014,0.5,MORTGAGE,Low,55000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.47,D,14.71,11004.0,4944.49,0.0,524.0,cannught
420601,12926608,2014,01/03/2014,3.0,MORTGAGE,Low,30000,9550, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,25.16,10994.34,9550.0,0.0,324.78,munster
420602,13096758,2014,01/03/2014,3.0,RENT,Low,40000,9375, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,23.85,11138.76,9375.0,0.0,321.15,leinster
420603,12675340,2014,01/03/2014,10.0,MORTGAGE,Low,70000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.62,A,12.41,6544.02,5555.08,0.0,311.62,leinster
420606,13038583,2014,01/03/2014,10.0,MORTGAGE,Medium,145000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,11.09,38274.73654,35000.0,0.0,862.15,ulster
420608,12926186,2014,01/03/2014,2.0,MORTGAGE,Low,72000,18000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,12.35,20315.47,18000.0,0.0,602.08,leinster
420609,13066251,2014,01/03/2014,9.0,RENT,Low,75000,14400, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,20.62,10042.62,7769.13,0.0,478.22,Northern-Irl
420610,13076714,2014,01/03/2014,2.0,RENT,Low,25000,9725, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,12.0,7140.84,5118.53,0.0,340.04,munster
420611,12647626,2014,01/03/2014,1.0,RENT,Low,73000,18000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,29.85,12138.63,9864.08,0.0,578.03,ulster
420612,12918662,2014,01/03/2014,10.0,OWN,Low,55000,20000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,8.9,A,12.85,13336.47,11016.39,0.0,635.07,leinster
420614,12486192,2014,01/03/2014,0.5,OWN,Low,38000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,16.91,17052.99,15000.0,0.0,498.15,Northern-Irl
420615,13056753,2014,01/03/2014,10.0,MORTGAGE,Low,34000,10000, 36 months,INDIVIDUAL,car,Low,Good Loan,12.99,B,3.62,11542.88,10000.0,0.0,336.9,ulster
420616,13016331,2014,01/03/2014,10.0,MORTGAGE,Medium,160000,18500, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.62,A,11.06,12106.29,10276.75,0.0,576.49,ulster
420617,12917320,2014,01/03/2014,2.0,MORTGAGE,Medium,126000,28000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,19.86,14484.12,7315.55,0.0,689.72,leinster
420618,12495637,2014,01/03/2014,2.0,MORTGAGE,Low,66000,10500, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.16,C,14.96,7553.49,5581.96,0.0,359.69,Northern-Irl
420619,13076043,2014,01/03/2014,4.0,MORTGAGE,Low,90000,28000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,23.21,18882.15,15343.95,0.0,899.15,munster
420620,13076725,2014,01/03/2014,10.0,OWN,Low,65000,16000, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,19.99,E,15.71,12485.34,8166.26,0.0,594.54,ulster
420621,12978389,2014,01/03/2014,5.0,MORTGAGE,Low,55000,19750, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,22.89,10986.15,4833.63,0.0,523.15,munster
420624,12996132,2014,01/03/2014,5.0,MORTGAGE,Low,61000,20000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,17.57,D,32.17,23686.03,20000.0,0.0,503.21,cannught
420625,12977864,2014,01/03/2014,10.0,MORTGAGE,Low,68000,5000, 36 months,INDIVIDUAL,other,Low,Good Loan,11.99,B,11.07,3487.05,2697.65,0.0,166.05,ulster
420626,12475792,2014,01/03/2014,8.0,MORTGAGE,Low,73000,8400, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.16,C,4.9,4277.41,2201.79,1112.16,287.75,cannught
420627,12406781,2014,01/03/2014,8.0,MORTGAGE,Low,54000,16150, 36 months,INDIVIDUAL,major_purchase,Low,Good Loan,10.99,B,18.83,17936.29,16150.0,0.0,528.66,cannught
420628,13096752,2014,01/03/2014,10.0,RENT,Medium,108000,33000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,17.77,18356.52,8076.34,0.0,874.12,ulster
420629,12895722,2014,01/03/2014,3.0,MORTGAGE,Low,75000,13900, 60 months,INDIVIDUAL,credit_card,High,Good Loan,22.45,E,18.4,8136.87,3241.17,0.0,387.47,cannught
420630,12926381,2014,01/03/2014,4.0,MORTGAGE,Low,62000,15575, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,18.58,18119.29,15575.0,0.0,537.18,leinster
420631,13066821,2014,01/03/2014,5.0,MORTGAGE,Low,70000,20000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.9,A,8.76,13336.47,11016.39,0.0,635.07,ulster
420632,13066806,2014,01/03/2014,10.0,MORTGAGE,Low,96635,33000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,25.36,34490.00612,33000.0,0.0,842.48,munster
420633,12488940,2014,01/03/2014,6.05,MORTGAGE,Low,44000,10575, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,21.14,7980.84,5490.4,0.0,380.04,munster
420634,12996105,2014,01/03/2014,10.0,RENT,Low,45000,15000, 60 months,INDIVIDUAL,other,High,Good Loan,25.57,F,5.33,18329.75,15000.0,0.0,445.3,Northern-Irl
420636,11415087,2014,01/03/2014,10.0,MORTGAGE,Low,76000,30000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.65,C,13.11,21425.04,16003.79,0.0,1020.24,leinster
420637,11656250,2014,01/03/2014,4.0,MORTGAGE,Low,42500,7925, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,12.12,5899.74,4142.87,0.0,280.94,leinster
420638,13196645,2014,01/03/2014,6.0,RENT,Low,44000,14475, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,25.8,G,22.56,16898.26,14475.0,0.0,431.68,ulster
420639,13116715,2014,01/03/2014,10.0,MORTGAGE,Low,35000,5100, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.61,C,22.12,3744.93,2684.41,0.0,178.33,ulster
420640,13136349,2014,01/03/2014,10.0,RENT,Low,85000,12000, 36 months,INDIVIDUAL,medical,Low,Good Loan,9.67,B,19.02,13379.32,12000.0,0.0,385.35,Northern-Irl
420641,13146163,2014,01/03/2014,10.0,MORTGAGE,Medium,120000,6000, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,17.57,D,17.82,4528.23,3115.23,0.0,215.63,Northern-Irl
420642,13205968,2014,01/03/2014,6.05,OWN,Low,28000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,17.1,7885.29,6653.8,0.0,375.49,leinster
420643,13156622,2014,01/03/2014,1.0,OWN,Low,30000,8000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,19.0,9265.48,8000.0,0.0,267.6,ulster
420644,13176603,2014,01/03/2014,2.0,MORTGAGE,Medium,150000,14400, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.16,C,8.96,10358.88,7655.04,0.0,493.28,cannught
420645,13156632,2014,01/03/2014,10.0,MORTGAGE,Low,95000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.18,E,24.41,40939.23,35000.0,0.0,950.42,ulster
420646,13096677,2014,01/03/2014,8.0,MORTGAGE,Medium,102000,30000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,7.24,33359.84,30000.0,0.0,982.02,ulster
420647,13126708,2014,01/03/2014,10.0,MORTGAGE,Low,87404,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,17.84,12783.12,11226.38,0.0,608.72,ulster
420648,13146591,2014,01/03/2014,6.0,MORTGAGE,Low,67000,20000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,15.31,C,11.77,10060.26,5353.0,0.0,479.06,leinster
420649,13086627,2014,01/03/2014,7.0,RENT,Low,35360,6900, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,29.94,4515.42,3833.06,0.0,215.02,ulster
420650,13196325,2014,01/03/2014,6.05,MORTGAGE,Low,46000,9800, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,27.13,6834.66,5287.43,0.0,325.46,Northern-Irl
420651,13086603,2014,01/03/2014,8.0,MORTGAGE,Low,69900,16000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,16.05,11238.99,8603.28,0.0,535.19,Northern-Irl
420652,13086694,2014,01/03/2014,3.0,MORTGAGE,Low,82000,25000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,26.26,16427.46,13861.83,0.0,782.26,leinster
420653,13186203,2014,01/03/2014,10.0,MORTGAGE,Low,31000,9000, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,12.49,B,5.88,602.08,416.89,0.0,301.04,cannught
420654,13126651,2014,01/03/2014,10.0,MORTGAGE,Low,46000,13500, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,22.75,9482.76,7258.86,0.0,451.56,leinster
420655,13146228,2014,01/03/2014,6.05,MORTGAGE,Low,54000,9375, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,22.36,7075.11,4867.26,0.0,336.91,ulster
420656,13086572,2014,01/03/2014,4.0,MORTGAGE,Low,92000,26400, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,26.95,27169.02,26400.0,0.0,664.23,cannught
