id,year,issue_d,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
305907,27721397,2014,01/09/2014,9.0,MORTGAGE,Low,100000,4000, 36 months,INDIVIDUAL,other,High,Good Loan,14.49,C,13.37,4495.92,4000.0,0.0,137.67,ulster
305908,27631381,2014,01/09/2014,10.0,MORTGAGE,Low,91000,30000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,C,17.43,33150.32,30000.0,0.0,1010.68,ulster
305909,27541362,2014,01/09/2014,6.0,MORTGAGE,Low,72000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,22.15,E,37.57,14544.75,5534.38,0.0,969.65,cannught
305911,26769939,2014,01/09/2014,2.0,RENT,Low,50000,22000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,18.96,8746.24,4189.69,0.0,546.64,leinster
305913,27129848,2014,01/09/2014,10.0,MORTGAGE,High,234977,35000, 60 months,INDIVIDUAL,home_improvement,High,Bad Loan,19.52,E,10.11,13769.55,5869.12,0.0,917.97,ulster
305914,27711590,2014,01/09/2014,8.0,MORTGAGE,Low,57100,7350, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,33.75,4018.24,2892.66,0.0,251.14,Northern-Irl
305916,27661403,2014,01/09/2014,0.5,MORTGAGE,Medium,130000,9925, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.99,E,5.35,5456.55,3468.78,0.0,363.77,ulster
305917,27641319,2014,01/09/2014,0.5,RENT,Low,52120,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.99,E,24.58,7469.44,3284.33,0.0,466.84,cannught
305918,27510520,2014,01/09/2014,10.0,RENT,Medium,120000,18000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,16.99,9520.48,7232.76,0.0,595.03,Northern-Irl
305919,27661414,2014,01/09/2014,1.0,RENT,Low,50000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,7.12,A,28.97,2667.82,1217.9,1183.06,247.46,ulster
305920,27661331,2014,01/09/2014,10.0,MORTGAGE,Low,33700,12000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,27.94,4239.04,2552.94,0.0,264.94,leinster
305921,27591373,2014,01/09/2014,10.0,MORTGAGE,Low,37000,10600, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.99,E,19.49,4160.03,1798.52,0.0,274.92,Northern-Irl
305922,27511394,2014,01/09/2014,10.0,OWN,Low,56000,18700, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.99,F,35.98,8780.32,2989.13,0.0,548.77,cannught
305926,27581339,2014,01/09/2014,10.0,RENT,Low,88000,25000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,26.22,14374.88,9520.69,0.0,898.43,ulster
305927,27580788,2014,01/09/2014,10.0,MORTGAGE,Low,65000,8400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,8.92,3861.3,3303.1,0.0,257.42,leinster
305928,27531551,2014,01/09/2014,10.0,RENT,Low,45600,4000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.98,C,19.45,4092.150568,4000.0,0.0,136.68,leinster
305929,27531535,2014,01/09/2014,10.0,OWN,Medium,157000,35000, 60 months,INDIVIDUAL,other,High,Good Loan,18.99,E,8.59,37974.98,35000.0,0.0,907.73,cannught
305930,27590661,2014,01/09/2014,10.0,OWN,Low,100000,29775, 36 months,INDIVIDUAL,other,High,Good Loan,20.99,E,18.82,17946.08,10983.21,0.0,1121.63,leinster
305931,27561402,2014,01/09/2014,6.05,RENT,Low,50000,18000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.49,A,10.25,8825.76,7570.55,0.0,551.61,ulster
305934,27590932,2014,01/09/2014,10.0,MORTGAGE,Medium,108500,35000, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,18.99,E,6.21,7261.84,2992.7,0.0,907.73,munster
305935,27701337,2014,01/09/2014,2.0,RENT,Low,45000,18900, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,30.64,9912.6,6824.79,0.0,660.84,munster
305936,27721388,2014,01/09/2014,10.0,MORTGAGE,Low,74000,12600, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,18.24,D,15.52,6855.6,4435.8,0.0,457.04,cannught
305937,27501420,2014,01/09/2014,10.0,MORTGAGE,Low,68000,18000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,6.69,9427.52,7276.84,0.0,589.22,ulster
305938,27410385,2014,01/09/2014,10.0,RENT,Low,60000,5600, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.17,B,11.0,2856.48,2300.81,0.0,178.53,Northern-Irl
305939,27621421,2014,01/09/2014,0.5,RENT,Low,39000,6400, 36 months,INDIVIDUAL,credit_card,High,Bad Loan,14.49,C,39.05,2863.51,1999.69,0.0,220.27,ulster
305940,27721504,2014,01/09/2014,0.5,RENT,Low,32000,11475, 60 months,INDIVIDUAL,credit_card,High,Good Loan,20.99,E,33.59,4655.7,1862.46,0.0,310.38,Northern-Irl
305941,27621379,2014,01/09/2014,10.0,RENT,High,241000,30000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,9.17,B,14.52,9378.45,6268.19,0.0,625.23,ulster
305943,27651335,2014,01/09/2014,0.5,RENT,Low,20000,2000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.67,B,8.04,1057.92,803.74,0.0,66.12,cannught
305944,27721339,2014,01/09/2014,5.0,RENT,Low,60000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,16.46,4312.32,3176.77,0.0,269.52,leinster
305945,27621364,2014,01/09/2014,10.0,MORTGAGE,Low,97000,20000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.39,A,28.54,10400.0,8604.98,0.0,630.34,munster
305946,27611534,2014,01/09/2014,3.0,MORTGAGE,Low,40000,11250, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.39,A,29.37,5318.55,4347.53,0.0,354.57,cannught
305949,27701201,2014,01/09/2014,10.0,OWN,Low,32000,9600, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,14.03,5475.52,3675.57,0.0,342.22,Northern-Irl
305953,27641347,2014,01/09/2014,10.0,MORTGAGE,Low,87401,28000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,31.33,9738.4,6039.6,0.0,608.65,cannught
305954,27671278,2014,01/09/2014,3.0,OWN,Medium,180000,6000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,11.67,B,9.27,3173.6,2411.03,0.0,198.35,leinster
305955,27660386,2014,01/09/2014,9.0,RENT,Low,30000,8500, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.39,A,7.76,4018.5,3284.93,0.0,267.9,ulster
305956,27511338,2014,01/09/2014,10.0,OWN,Medium,152000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,18.85,7135.5,3702.22,0.0,475.7,Northern-Irl
305957,27531468,2014,01/09/2014,6.05,OWN,Low,41300,14400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.12,A,21.51,6681.45,5629.99,0.0,445.43,cannught
305958,27691298,2014,01/09/2014,7.0,MORTGAGE,Low,58240,24625, 36 months,INDIVIDUAL,credit_card,High,Bad Loan,14.99,C,38.33,9692.1,3967.61,3717.46,853.52,leinster
305959,27511204,2014,01/09/2014,4.0,OWN,Low,93000,33600, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,25.54,12646.08,6744.61,0.0,790.38,munster
305960,27511328,2014,01/09/2014,6.0,MORTGAGE,Low,65000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,24.59,7341.75,3598.95,0.0,489.45,leinster
305961,27511372,2014,01/09/2014,3.0,RENT,Low,75000,15000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.35,C,35.03,8127.2,5937.05,0.0,507.95,Northern-Irl
305962,27491371,2014,01/09/2014,10.0,MORTGAGE,High,240000,35000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,12.01,19273.12,13710.58,0.0,1204.57,munster
305963,27491318,2014,01/09/2014,6.0,MORTGAGE,Low,45000,19200, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.12,A,32.45,8942.32,7506.55,0.0,593.9,munster
305965,27591269,2014,01/09/2014,4.0,MORTGAGE,Low,68000,23500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,28.34,9201.76,4542.38,0.0,575.11,leinster
305966,27711360,2014,01/09/2014,2.0,RENT,Low,56000,6200, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,10.54,6264.54,6200.0,0.0,207.39,munster
305967,27581173,2014,01/09/2014,7.0,MORTGAGE,Low,44400,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.99,F,25.68,6704.31,2212.19,0.0,440.19,munster
305968,27571229,2014,01/09/2014,7.0,MORTGAGE,Low,52000,19100, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,33.93,7593.44,3637.54,0.0,474.59,Northern-Irl
305972,27561412,2014,01/09/2014,1.0,MORTGAGE,Low,38000,13000, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,14.49,C,26.85,3669.6,1909.41,0.0,305.8,cannught
305973,27681191,2014,01/09/2014,10.0,RENT,Low,40000,17525, 60 months,INDIVIDUAL,credit_card,High,Good Loan,18.99,E,30.45,19500.02,17525.0,0.0,454.52,cannught
305974,26830262,2014,01/09/2014,5.0,RENT,Medium,102000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.2,E,4.61,7981.65,3303.62,0.0,532.11,Northern-Irl
305976,27531389,2014,01/09/2014,10.0,MORTGAGE,Low,46079,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.39,A,26.44,5042.72,4136.69,0.0,315.17,ulster
305977,27661308,2014,01/09/2014,4.0,OWN,Low,23000,7350, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.61,D,26.05,3855.0,2654.86,0.0,257.0,leinster
305978,27721310,2014,01/09/2014,10.0,MORTGAGE,High,395000,33600, 60 months,INDIVIDUAL,credit_card,High,Good Loan,13.98,C,7.63,12503.52,6816.54,0.0,781.47,leinster
305979,27701247,2014,01/09/2014,2.0,RENT,Low,88000,11200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.99,E,12.48,4647.68,2043.61,0.0,290.48,cannught
305981,27701208,2014,01/09/2014,6.05,MORTGAGE,Low,49944,18000, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,14.49,C,33.3,4657.62,2408.71,0.0,423.42,ulster
305982,27531435,2014,01/09/2014,6.05,RENT,Low,11200,3975, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,16.99,D,39.12,1983.8,1312.43,0.0,141.7,leinster
305983,27601305,2014,01/09/2014,9.0,MORTGAGE,Low,45407,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,24.78,5516.1,4718.67,0.0,367.74,munster
305984,27581179,2014,01/09/2014,3.0,MORTGAGE,Low,40000,17000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,30.66,6758.56,3237.6,0.0,422.41,Northern-Irl
305985,27711494,2014,01/09/2014,10.0,OWN,Low,90000,26000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,9.17,B,13.38,8669.92,5817.2,0.0,541.87,cannught
305986,27600406,2014,01/09/2014,3.0,RENT,Medium,120000,10875, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,15.53,5292.08,4592.09,0.0,330.99,Northern-Irl
305988,27611053,2014,01/09/2014,3.0,RENT,Low,45000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.69,A,26.45,12977.47,12000.0,0.0,374.33,cannught
305989,27680447,2014,01/09/2014,1.0,MORTGAGE,Low,57200,14950, 36 months,INDIVIDUAL,other,High,Bad Loan,20.2,E,18.74,6128.43,3657.78,0.0,557.13,Northern-Irl
305990,27611406,2014,01/09/2014,2.0,MORTGAGE,Low,78000,16000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,36.29,8814.64,6267.68,0.0,550.66,cannught
305991,27581226,2014,01/09/2014,2.0,RENT,Low,38000,8300, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,2.94,4142.56,3454.56,0.0,258.91,ulster
305992,27701258,2014,01/09/2014,1.0,MORTGAGE,Medium,110000,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.52,E,10.81,7553.6,3246.82,0.0,472.1,cannught
305994,27601282,2014,01/09/2014,10.0,RENT,Low,99950,35000, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,24.99,F,19.28,5179.62,0.0,5179.62,1027.1,Northern-Irl
305997,27611382,2014,01/09/2014,1.0,RENT,Low,60000,11000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.35,C,25.96,5605.5,4058.62,0.0,372.5,cannught
305998,27701268,2014,01/09/2014,10.0,MORTGAGE,Low,84000,24000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,25.1,9258.88,4706.01,0.0,578.68,cannught
305999,27691261,2014,01/09/2014,5.0,RENT,Low,54000,14975, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.39,A,28.38,7079.55,5787.01,0.0,471.97,ulster
306000,27501312,2014,01/09/2014,0.5,RENT,Low,70000,5000, 36 months,INDIVIDUAL,moving,High,Good Loan,14.99,C,28.85,5675.04,5000.0,0.0,173.31,Northern-Irl
306001,27631298,2014,01/09/2014,2.0,MORTGAGE,Low,88075,9600, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,8.16,5028.0,3880.97,0.0,314.25,cannught
306002,27601254,2014,01/09/2014,10.0,RENT,Low,40000,11975, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,25.62,6830.24,4584.99,0.0,426.89,Northern-Irl
306003,27601238,2014,01/09/2014,10.0,RENT,Low,50000,5000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,24.34,2676.0,1994.46,0.0,167.25,ulster
306004,27701280,2014,01/09/2014,10.0,OWN,Low,50000,16000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,23.28,8391.6,5777.58,0.0,559.44,leinster
306005,27681172,2014,01/09/2014,10.0,RENT,Low,50000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.49,C,24.44,2822.82,1415.97,0.0,470.47,munster
306006,27551220,2014,01/09/2014,3.0,RENT,Low,48000,14000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,20.98,7332.48,5659.73,0.0,458.28,munster
306007,27681241,2014,01/09/2014,0.5,MORTGAGE,Medium,140000,25000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.99,E,21.05,10819.2,4367.36,0.0,676.2,munster
306008,27691239,2014,01/09/2014,6.05,MORTGAGE,Low,40856,12250, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.49,C,28.47,4005.2,2653.0,0.0,421.6,ulster
306009,27631300,2014,01/09/2014,10.0,RENT,Low,43680,5200, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.35,C,32.72,2641.35,1918.61,0.0,176.09,cannught
306010,27571178,2014,01/09/2014,7.0,OWN,Low,85000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.39,A,10.81,7564.0,6204.95,0.0,472.75,cannught
306012,26740153,2014,01/09/2014,4.0,RENT,High,250000,24000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.67,B,10.43,12693.92,9643.62,0.0,793.37,ulster
306013,27731333,2014,01/09/2014,3.0,MORTGAGE,Medium,150000,28000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,6.62,13728.8,11776.24,0.0,858.05,leinster
306014,27501361,2014,01/09/2014,10.0,MORTGAGE,Low,47000,15000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.98,C,13.25,16555.64,15000.0,0.0,512.52,cannught
306015,27541290,2014,01/09/2014,6.05,MORTGAGE,Low,65493,24000, 60 months,INDIVIDUAL,other,High,Bad Loan,14.49,C,8.19,7903.84,4163.63,0.0,564.56,Northern-Irl
306016,27541070,2014,01/09/2014,10.0,MORTGAGE,Low,35000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,27.13,4312.32,3176.77,0.0,269.52,ulster
306017,27621230,2014,01/09/2014,4.0,MORTGAGE,Medium,150000,20000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,16.39,22220.88,20000.0,0.0,693.21,ulster
306019,27661279,2014,01/09/2014,1.0,MORTGAGE,Low,80000,25000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,25.89,G,16.47,29768.67,25000.0,0.0,746.89,ulster
306020,27511340,2014,01/09/2014,5.0,MORTGAGE,Medium,120000,21000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.35,C,18.0,7705.44,4316.3,0.0,481.59,ulster
306022,27731421,2014,01/09/2014,4.0,MORTGAGE,Low,38000,10750, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,20.25,6071.68,4142.43,0.0,379.48,Northern-Irl
306024,27521370,2014,01/09/2014,10.0,MORTGAGE,Low,82000,15100, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.2,E,10.16,6427.84,2683.72,0.0,401.74,ulster
306025,27691299,2014,01/09/2014,9.0,MORTGAGE,High,230000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,19.52,E,10.79,13769.55,5869.12,0.0,917.97,Northern-Irl
306026,27731398,2014,01/09/2014,10.0,MORTGAGE,Low,65000,4000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,12.83,2021.4,1480.89,0.0,134.76,Northern-Irl
306028,27651255,2014,01/09/2014,7.0,OWN,Low,40000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,11.46,8086.6,8000.0,0.0,269.52,munster
306029,27541245,2014,01/09/2014,10.0,MORTGAGE,Medium,165000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,9.23,14089.76,6583.65,0.0,880.61,leinster
306031,27641292,2014,01/09/2014,6.0,MORTGAGE,Low,68000,3600, 36 months,INDIVIDUAL,medical,High,Good Loan,13.35,C,30.09,1950.56,1424.93,0.0,121.91,munster
306032,24845140,2014,01/09/2014,10.0,MORTGAGE,Low,45000,16000, 36 months,INDIVIDUAL,other,Low,Good Loan,12.49,B,24.27,8563.04,6382.1,0.0,535.19,munster
306034,27511361,2014,01/09/2014,5.0,MORTGAGE,Low,61000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.03,A,7.21,5843.68,5067.14,0.0,365.23,cannught
306035,27571249,2014,01/09/2014,0.5,RENT,Medium,130000,12500, 36 months,INDIVIDUAL,other,High,Good Loan,13.98,C,2.83,13631.23,12500.0,0.0,427.1,ulster
306038,27551252,2014,01/09/2014,10.0,MORTGAGE,Medium,116000,24000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.49,C,22.46,9032.96,4817.63,0.0,564.56,leinster
306040,27621232,2014,01/09/2014,0.5,RENT,Low,50000,9600, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.49,C,16.63,10655.17,9600.0,0.0,330.4,ulster
306041,27581214,2014,01/09/2014,7.0,MORTGAGE,Low,64000,18000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.35,C,15.51,9752.64,7124.46,0.0,609.54,Northern-Irl
306042,27711403,2014,01/09/2014,10.0,MORTGAGE,Medium,110000,11000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,17.98,5818.08,4420.03,0.0,363.63,munster
306043,27511381,2014,01/09/2014,1.0,RENT,Medium,120000,20000, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,16.99,D,17.58,6957.3,3259.01,0.0,496.95,ulster
306044,27631327,2014,01/09/2014,8.0,RENT,Medium,148000,8000, 36 months,INDIVIDUAL,other,Low,Good Loan,12.49,B,16.4,4281.6,3191.14,0.0,267.6,ulster
306046,27721190,2014,01/09/2014,10.0,MORTGAGE,Low,47000,10700, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.35,C,15.3,5797.44,4235.14,0.0,362.34,cannught
306047,27721323,2014,01/09/2014,5.0,RENT,Low,76000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,18.74,7856.16,6063.92,0.0,491.01,leinster
306048,27541297,2014,01/09/2014,4.0,MORTGAGE,Low,62000,22100, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,38.08,23060.4819,22100.0,0.0,556.04,cannught
306049,27511355,2014,01/09/2014,7.0,RENT,Low,58000,11000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.17,B,19.49,5610.72,4519.21,0.0,350.67,cannught
306051,27320427,2014,01/09/2014,10.0,MORTGAGE,Low,97000,30000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,18.25,10796.64,6276.21,0.0,674.79,Northern-Irl
306052,27541225,2014,01/09/2014,10.0,MORTGAGE,Low,52000,10000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,26.82,5376.58,3563.38,0.0,356.48,Northern-Irl
306053,27561399,2014,01/09/2014,10.0,MORTGAGE,Low,70000,8000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.39,A,19.92,4034.24,3309.42,0.0,252.14,ulster
306054,27561289,2014,01/09/2014,6.0,RENT,Low,52000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,19.96,20217.0,20000.0,0.0,673.79,cannught
306055,27631251,2014,01/09/2014,10.0,MORTGAGE,Low,34320,15050, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.61,D,27.76,8419.68,5835.79,0.0,526.23,cannught
306056,27701170,2014,01/09/2014,4.0,MORTGAGE,Low,75000,20000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.49,A,13.86,9856.24,8463.43,0.0,612.89,Northern-Irl
306057,27681127,2014,01/09/2014,2.0,RENT,Low,83025,7000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.12,A,13.33,3464.48,2928.06,0.0,216.53,leinster
306059,27711428,2014,01/09/2014,10.0,MORTGAGE,Low,60000,12000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,7.69,A,19.4,5614.95,4667.25,0.0,374.33,cannught
306060,27511392,2014,01/09/2014,7.0,MORTGAGE,Low,71092,28000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,18.57,9272.85,5558.18,0.0,618.19,cannught
306061,27490583,2014,01/09/2014,5.0,RENT,Low,40000,8000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.99,C,18.51,4436.64,3119.71,0.0,277.29,ulster
306062,27601274,2014,01/09/2014,2.0,RENT,Low,52000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.15,B,20.54,8802.65,8000.0,0.0,258.71,Northern-Irl
306063,27721303,2014,01/09/2014,1.0,RENT,Low,65000,10500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.17,B,10.73,11082.19,10500.0,0.0,334.73,ulster
306064,27581207,2014,01/09/2014,6.05,MORTGAGE,Low,45000,17100, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,24.5,F,38.37,7950.56,2763.54,0.0,496.91,ulster
306065,27541251,2014,01/09/2014,9.0,MORTGAGE,Low,78000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.99,E,25.05,14523.68,6385.93,0.0,907.73,cannught
306066,27501351,2014,01/09/2014,10.0,RENT,Low,62000,22000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,27.76,8487.2,4313.72,0.0,530.45,Northern-Irl
306067,27540911,2014,01/09/2014,4.0,MORTGAGE,Low,45000,19775, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,22.48,7861.76,3766.05,0.0,491.36,leinster
306068,27561353,2014,01/09/2014,10.0,MORTGAGE,Low,73000,15000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,9.34,8200.32,5903.19,0.0,512.52,leinster
306070,27601246,2014,01/09/2014,2.0,RENT,Low,65000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,7.98,9358.2,7778.7,0.0,623.88,Northern-Irl
306071,26709795,2014,01/09/2014,5.0,MORTGAGE,Low,90000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.12,A,11.45,12372.8,10457.0,0.0,773.3,munster
306072,27701274,2014,01/09/2014,10.0,MORTGAGE,Low,91000,5000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.17,B,23.13,5377.38,5000.0,0.0,159.4,Northern-Irl
306073,27700591,2014,01/09/2014,9.0,OWN,Low,55000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,16.1,5916.16,5082.08,0.0,367.74,leinster
306074,27581190,2014,01/09/2014,2.0,MORTGAGE,Medium,115000,17000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.17,B,15.97,18100.77,17000.0,0.0,541.95,ulster
306075,27731339,2014,01/09/2014,10.0,MORTGAGE,Low,42000,4000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.17,B,5.6,2040.32,1643.41,0.0,127.52,ulster
306076,27551215,2014,01/09/2014,0.5,RENT,Low,26856,5000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.49,A,24.93,2298.45,1966.19,0.0,153.23,ulster
306078,26900070,2014,01/09/2014,10.0,MORTGAGE,Low,98759,18000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,7.69,A,5.68,8983.84,7491.8,0.0,561.49,leinster
306079,27360406,2014,01/09/2014,10.0,RENT,Low,55000,10000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,9.17,B,12.51,3334.56,2237.36,0.0,208.41,leinster
306080,27721348,2014,01/09/2014,9.0,MORTGAGE,Low,73255,19500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,20.15,9561.12,8201.3,0.0,597.57,Northern-Irl
306081,27671270,2014,01/09/2014,10.0,RENT,Low,57000,20000, 36 months,INDIVIDUAL,credit_card,Low,Bad Loan,12.99,C,18.36,6737.9,4802.21,0.0,673.79,leinster
306082,27721366,2014,01/09/2014,10.0,RENT,Low,50000,11125, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.52,E,32.5,4376.85,1866.99,0.0,291.79,Northern-Irl
306083,27721241,2014,01/09/2014,7.0,RENT,Low,90000,15850, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,25.8,G,29.93,7563.04,2487.64,0.0,472.69,munster
306084,15689886,2014,01/09/2014,3.0,MORTGAGE,Low,85000,16800, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.03,A,10.63,8181.12,7093.96,0.0,511.32,Northern-Irl
306085,27701012,2014,01/09/2014,10.0,MORTGAGE,Low,65000,25000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,34.66,9099.2,5176.67,0.0,568.7,munster
