id,year,issue_d,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
404092,12408559,2014,01/04/2014,7.0,MORTGAGE,Low,55698,9000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.9,A,19.76,5715.6,4703.43,0.0,285.78,ulster
404093,13517955,2014,01/04/2014,2.0,MORTGAGE,Low,56000,25725, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,18.22,13135.0,6152.31,0.0,656.75,ulster
404094,13046834,2014,01/04/2014,10.0,MORTGAGE,Low,73000,5600, 36 months,INDIVIDUAL,other,Low,Good Loan,11.99,B,21.31,3719.6,2862.83,0.0,185.98,cannught
404095,12968534,2014,01/04/2014,0.5,RENT,Low,58000,15200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,16.45,17625.25,15200.0,0.0,364.09,ulster
404096,13136620,2014,01/04/2014,10.0,MORTGAGE,Medium,103000,9000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,10.33,9903.72,9000.0,0.0,298.89,Northern-Irl
404097,12776703,2014,01/04/2014,10.0,MORTGAGE,Low,48000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,10.99,B,21.95,7856.16,6063.92,0.0,491.01,cannught
404098,14460322,2014,01/04/2014,10.0,MORTGAGE,Low,41800,7850, 36 months,INDIVIDUAL,car,High,Good Loan,17.57,D,16.88,5642.2,3852.04,0.0,282.11,ulster
404099,14490071,2014,01/04/2014,2.0,OWN,Low,60000,5000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,7.14,5561.56,5000.0,0.0,174.83,ulster
404100,8965338,2014,01/04/2014,6.05,RENT,Low,65000,8000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,28.95,5138.0,4158.04,0.0,256.9,cannught
404101,13146002,2014,01/04/2014,10.0,OWN,Low,40000,14375, 60 months,INDIVIDUAL,credit_card,High,Good Loan,15.61,C,14.16,6932.2,3619.37,0.0,346.61,leinster
404102,13807658,2014,01/04/2014,10.0,MORTGAGE,Medium,120000,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,19.78,3810.4,3135.62,0.0,190.52,ulster
404104,13157624,2014,01/04/2014,1.0,RENT,Medium,110000,30000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,11.13,19640.4,15446.45,0.0,982.02,Northern-Irl
404105,14008353,2014,01/04/2014,10.0,OWN,Low,25000,11250, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,16.95,12813.65,11250.0,0.0,368.26,munster
404106,12696816,2014,01/04/2014,6.0,RENT,Low,80000,23925, 60 months,INDIVIDUAL,moving,High,Good Loan,20.49,E,14.19,12808.2,5470.78,0.0,640.41,Northern-Irl
404107,14480408,2014,01/04/2014,2.0,RENT,Low,63000,2000, 36 months,INDIVIDUAL,car,High,Good Loan,14.16,C,9.87,1370.4,1006.61,0.0,68.52,ulster
404108,14460349,2014,01/04/2014,10.0,RENT,Low,34132,12825, 60 months,INDIVIDUAL,credit_card,High,Good Loan,15.61,C,25.0,6184.6,3228.96,0.0,309.23,leinster
404109,14470410,2014,01/04/2014,2.0,RENT,Low,50000,14700, 36 months,INDIVIDUAL,other,High,Good Loan,14.16,C,6.29,15790.23,14700.0,0.0,503.56,leinster
404110,14480490,2014,01/04/2014,9.0,RENT,Low,60700,8400, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,13.54,5713.4,4242.75,0.0,285.67,ulster
404111,14480525,2014,01/04/2014,10.0,MORTGAGE,Low,93000,12325, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,14.64,C,0.66,8926.89,6530.57,0.0,425.09,cannught
404112,12937752,2014,01/04/2014,5.0,OWN,Low,52000,20000, 60 months,INDIVIDUAL,major_purchase,High,Good Loan,14.64,C,2.19,22736.72,20000.0,0.0,472.03,munster
404113,14469814,2014,01/04/2014,7.0,MORTGAGE,Medium,115000,28000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,20.08,17781.8,14632.82,0.0,889.09,munster
404114,10173440,2014,01/04/2014,10.0,MORTGAGE,Low,50000,20000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,32.0,13093.6,10297.63,0.0,654.68,Northern-Irl
404115,14470409,2014,01/04/2014,2.0,RENT,Low,48000,12075, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,23.43,F,19.33,6963.27,2602.68,0.0,343.39,cannught
404116,14480441,2014,01/04/2014,6.05,MORTGAGE,Low,70000,8000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,16.87,5594.4,3983.05,0.0,279.72,leinster
404117,14470414,2014,01/04/2014,10.0,MORTGAGE,Medium,175000,24500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,24.25,27620.51,24500.0,0.0,801.99,ulster
404118,14480545,2014,01/04/2014,5.0,RENT,Low,32500,4950, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,20.49,E,13.59,2889.45,1328.32,667.05,185.2,cannught
404119,14489245,2014,01/04/2014,2.0,MORTGAGE,Low,65000,27200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.18,E,17.28,14772.2,6136.69,0.0,738.61,cannught
404120,14470382,2014,01/04/2014,10.0,MORTGAGE,Low,98000,16450, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,13.41,18925.04,16450.0,0.0,567.35,Northern-Irl
404121,14480502,2014,01/04/2014,9.0,MORTGAGE,Low,55000,15000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,16.76,9820.2,7723.22,0.0,491.01,cannught
404122,14470445,2014,01/04/2014,10.0,MORTGAGE,Medium,130000,5000, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,21.18,E,7.04,6063.97,5000.0,0.0,188.84,Northern-Irl
404123,14480503,2014,01/04/2014,10.0,RENT,Low,40000,12000, 60 months,INDIVIDUAL,medical,High,Good Loan,22.45,E,22.14,6690.2,2638.84,0.0,334.51,munster
404124,14480520,2014,01/04/2014,10.0,RENT,Low,57000,6500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,15.56,4317.4,3322.93,0.0,215.87,cannught
404125,14470450,2014,01/04/2014,10.0,MORTGAGE,Low,63900,18200, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,23.12,11915.2,9370.87,0.0,595.76,munster
404127,14480497,2014,01/04/2014,10.0,OWN,Low,87600,19800, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,16.71,13245.8,10085.2,0.0,662.29,leinster
404128,14408399,2014,01/04/2014,2.0,MORTGAGE,Low,42000,16750, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,23.43,F,23.51,9526.8,3610.4,0.0,476.34,cannught
404129,13997613,2014,01/04/2014,0.5,MORTGAGE,Low,75000,11700, 60 months,INDIVIDUAL,credit_card,High,Good Loan,17.57,D,12.94,6500.0,3541.42,0.0,294.38,ulster
404130,12655377,2014,01/04/2014,10.0,MORTGAGE,Medium,110000,33000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,18.71,20566.6,17402.13,0.0,1028.33,leinster
404131,14480418,2014,01/04/2014,5.0,MORTGAGE,Low,56000,20125, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,22.45,E,30.56,23987.45,20125.0,0.0,773.28,munster
404132,13998355,2014,01/04/2014,6.05,RENT,Low,60000,3800, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.65,C,13.42,4383.44,3800.0,0.0,129.23,ulster
404134,11375021,2014,01/04/2014,7.0,MORTGAGE,Medium,127756,30000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,B,7.17,31889.57496,30000.0,0.0,682.44,Northern-Irl
404135,13407406,2014,01/04/2014,10.0,MORTGAGE,Low,65000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,11.6,16859.92,15000.0,0.0,498.15,Northern-Irl
404136,14460292,2014,01/04/2014,6.05,MORTGAGE,Low,67000,10000, 60 months,INDIVIDUAL,small_business,High,Good Loan,14.64,C,15.74,4720.4,2565.09,0.0,236.02,cannught
404137,14470380,2014,01/04/2014,10.0,MORTGAGE,Low,75000,12800, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,16.59,D,3.04,15771.25,12800.0,0.0,315.3,cannught
404138,4299573,2014,01/04/2014,2.0,RENT,Low,58385,11650, 60 months,INDIVIDUAL,credit_card,High,Good Loan,18.92,D,9.49,14149.41,11650.0,0.0,301.7,leinster
404139,8597284,2014,01/04/2014,3.0,RENT,Low,25000,6750, 36 months,INDIVIDUAL,house,High,Good Loan,16.59,D,10.75,5025.09,3528.71,0.0,239.29,ulster
404140,14670360,2014,01/04/2014,1.0,MORTGAGE,Low,65000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,17.84,21336.14,20000.0,0.0,635.07,cannught
404141,14660244,2014,01/04/2014,7.0,OWN,Low,80000,30000, 36 months,INDIVIDUAL,small_business,Low,Good Loan,12.49,B,5.96,33255.31,30000.0,0.0,1003.47,munster
404142,14640111,2014,01/04/2014,10.0,MORTGAGE,Low,57000,20000, 36 months,INDIVIDUAL,other,Low,Good Loan,11.99,B,20.91,13948.2,10790.58,0.0,664.2,cannught
404143,14600353,2014,01/04/2014,1.0,OWN,Low,55000,15375, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,16.76,8145.2,3552.51,0.0,407.26,leinster
404144,14650336,2014,01/04/2014,6.05,MORTGAGE,Low,53000,5000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,B,11.07,3369.0,2537.64,0.0,168.45,cannught
404145,14610291,2014,01/04/2014,0.5,RENT,Low,53000,21950, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,22.6,14579.0,11220.7,0.0,728.95,ulster
404146,14650386,2014,01/04/2014,8.0,OWN,Medium,120000,33000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,19.25,23739.03,17542.72,0.0,1130.43,ulster
404147,14588030,2014,01/04/2014,10.0,RENT,Low,48000,21600, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,29.13,13517.4,11368.05,0.0,675.87,ulster
404148,14620302,2014,01/04/2014,10.0,OWN,Low,89000,35000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.47,D,23.33,25826.0,16931.52,0.0,1291.3,leinster
404149,14610371,2014,01/04/2014,6.05,MORTGAGE,Low,65000,2500, 36 months,INDIVIDUAL,major_purchase,Low,Good Loan,11.99,B,22.62,1660.6,1278.12,0.0,83.03,cannught
404150,14630238,2014,01/04/2014,6.05,MORTGAGE,Low,60000,7500, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,12.99,B,13.5,8434.31,7500.0,0.0,252.67,munster
404151,14680394,2014,01/04/2014,7.0,MORTGAGE,Low,55000,21000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,8.26,10126.8,5287.16,0.0,506.34,leinster
404152,14640273,2014,01/04/2014,10.0,OWN,Low,53000,1600, 36 months,INDIVIDUAL,other,Low,Good Loan,12.99,B,14.02,1132.11,857.56,0.0,53.91,leinster
404153,14650332,2014,01/04/2014,10.0,MORTGAGE,Low,70000,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,19.47,D,7.89,7860.0,3501.92,0.0,393.0,cannught
404154,14600433,2014,01/04/2014,10.0,MORTGAGE,Low,58000,3500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,16.28,2437.4,1746.63,0.0,121.87,ulster
404156,14680377,2014,01/04/2014,4.0,RENT,Low,80000,27000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,19.19,14096.7,6864.92,0.0,689.3,Northern-Irl
404157,14630234,2014,01/04/2014,6.05,MORTGAGE,Low,53852,24725, 60 months,INDIVIDUAL,credit_card,High,Good Loan,17.57,D,13.8,28710.49,24725.0,0.0,622.09,leinster
404158,14680401,2014,01/04/2014,0.5,OWN,Low,46800,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,15.79,8368.92,6474.35,0.0,398.52,ulster
404159,14680381,2014,01/04/2014,10.0,OWN,Low,49000,5400, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,18.34,3612.6,2750.63,0.0,180.63,munster
404161,14620235,2014,01/04/2014,9.0,OWN,Low,50000,20000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.16,C,24.84,9340.6,5177.15,0.0,467.03,cannught
404162,14620291,2014,01/04/2014,2.0,RENT,Low,60000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,12.86,9820.2,7723.22,0.0,491.01,leinster
404163,14700184,2014,01/04/2014,7.0,MORTGAGE,Low,82000,11000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,10.62,5430.86,2717.47,0.0,270.96,Northern-Irl
404164,14680203,2014,01/04/2014,10.0,MORTGAGE,Medium,123000,35000, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,17.57,D,29.71,37451.55164,35000.0,0.0,1257.8,ulster
404165,14629828,2014,01/04/2014,4.0,MORTGAGE,Medium,135000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,26.75,21685.35,20000.0,0.0,668.98,munster
404166,14640262,2014,01/04/2014,10.0,MORTGAGE,Low,53000,9000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,26.0,5780.4,4677.96,0.0,289.02,cannught
404167,14670362,2014,01/04/2014,6.0,MORTGAGE,Low,100000,5000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,23.35,5780.13,5000.0,0.0,167.25,ulster
404168,14669928,2014,01/04/2014,10.0,RENT,Low,27000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,17.29,6738.0,5075.28,0.0,336.9,Northern-Irl
404169,14610420,2014,01/04/2014,10.0,MORTGAGE,Low,96000,30000, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,16.59,D,11.99,32806.91873,30000.0,0.0,738.98,Northern-Irl
404170,14640257,2014,01/04/2014,3.0,MORTGAGE,Low,94000,35000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.16,C,22.2,40959.72,35000.0,0.0,1198.94,leinster
404171,14689312,2014,01/04/2014,1.0,RENT,Low,100000,27000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,17.57,D,10.1,34042.49,27000.0,0.0,679.33,cannught
404172,14600364,2014,01/04/2014,2.0,RENT,Low,42000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,12.49,B,25.97,6355.31,4810.94,0.0,334.49,ulster
404173,14700358,2014,01/04/2014,10.0,OWN,Low,70000,20000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,23.42,22337.86,20000.0,0.0,680.16,cannught
404174,14630226,2014,01/04/2014,1.0,RENT,Low,50000,9500, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,19.35,5945.2,4999.89,0.0,297.26,Northern-Irl
404175,14700364,2014,01/04/2014,0.5,RENT,Low,80000,24000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,12.04,15770.37,13307.37,0.0,750.97,leinster
404176,14679265,2014,01/04/2014,1.0,OWN,Medium,118000,19600, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,5.32,12265.8,10315.47,0.0,613.29,Northern-Irl
404177,14639846,2014,01/04/2014,0.5,MORTGAGE,Medium,142090,25075, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,18.54,29608.45,25075.0,0.0,864.82,Northern-Irl
404178,14660293,2014,01/04/2014,3.0,MORTGAGE,Medium,110000,32000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,19.14,20552.0,16632.18,0.0,1027.6,munster
404179,14670375,2014,01/04/2014,10.0,MORTGAGE,Low,63000,16000, 36 months,INDIVIDUAL,small_business,Low,Good Loan,10.99,B,14.35,10475.0,8238.24,0.0,523.75,cannught
404180,14700356,2014,01/04/2014,10.0,OWN,Low,75000,25000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,18.92,D,13.8,9363.88,3622.48,0.0,647.42,munster
404181,14610405,2014,01/04/2014,2.0,MORTGAGE,Medium,125000,31500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,21.62,35675.24,31500.0,0.0,754.52,Northern-Irl
404182,14619625,2014,01/04/2014,10.0,MORTGAGE,High,208000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,13.52,9820.2,7723.22,0.0,491.01,munster
404183,14640249,2014,01/04/2014,2.0,MORTGAGE,Low,73700,18900, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,15.94,11827.8,9947.13,0.0,591.39,munster
404184,14650395,2014,01/04/2014,4.0,RENT,Low,31000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,30.2,8027.8,6112.29,0.0,401.39,ulster
404185,14700303,2014,01/04/2014,6.05,MORTGAGE,Low,98000,7000, 36 months,INDIVIDUAL,other,High,Good Loan,14.64,C,23.7,4828.6,3510.18,0.0,241.43,cannught
404186,14630207,2014,01/04/2014,1.0,OWN,Medium,120000,32000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,14.65,21579.6,17535.94,0.0,1027.6,Northern-Irl
404187,14588412,2014,01/04/2014,7.0,OWN,Low,36000,7200, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,18.77,8269.73,7200.0,0.0,248.33,leinster
404188,14620329,2014,01/04/2014,10.0,MORTGAGE,Low,90000,20000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,6.95,9340.59,5692.11,0.0,444.79,ulster
404189,14600329,2014,01/04/2014,10.0,MORTGAGE,Low,96000,34100, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,13.65,C,10.53,15827.9,8912.9,0.0,787.28,leinster
404190,14590228,2014,01/04/2014,10.0,MORTGAGE,Medium,155000,21000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,18.92,D,11.32,8701.28,3837.36,0.0,543.83,ulster
404191,14640309,2014,01/04/2014,10.0,MORTGAGE,Low,88951,24000, 60 months,INDIVIDUAL,home_improvement,Low,Good Loan,12.99,B,3.21,11465.16,6706.73,0.0,545.96,munster
404192,14609436,2014,01/04/2014,3.0,MORTGAGE,Low,64000,10000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,17.57,D,19.91,5032.2,2423.89,0.0,251.61,cannught
404193,14690294,2014,01/04/2014,7.0,MORTGAGE,Medium,111385,33600, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,34.34,23397.4,16765.82,0.0,1169.87,leinster
404194,14660234,2014,01/04/2014,5.0,RENT,Low,47000,10800, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,30.72,11897.41,10800.0,0.0,376.03,cannught
404195,14670344,2014,01/04/2014,4.0,MORTGAGE,Low,65850,25000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,16.11,18610.83,13068.61,0.0,886.23,leinster
404196,14669408,2014,01/04/2014,2.0,RENT,Low,62000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,4.74,9275.61,8000.0,0.0,269.52,ulster
404197,14680392,2014,01/04/2014,1.0,RENT,Medium,110000,24000, 36 months,INDIVIDUAL,other,High,Good Loan,15.61,C,14.46,16783.2,11949.14,0.0,839.16,leinster
404198,14620334,2014,01/04/2014,7.0,RENT,Low,48500,12000, 36 months,INDIVIDUAL,credit_card,High,Bad Loan,14.16,C,5.07,5754.98,4076.05,0.0,411.07,leinster
404199,14700300,2014,01/04/2014,5.0,RENT,Medium,105000,18000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,27.23,20333.05,18000.0,0.0,626.72,leinster
404200,14630001,2014,01/04/2014,10.0,OWN,Low,52000,9000, 36 months,INDIVIDUAL,medical,Low,Good Loan,12.49,B,16.89,6020.8,4584.16,0.0,301.04,munster
404201,14610343,2014,01/04/2014,10.0,MORTGAGE,Low,36000,4625, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,18.27,3247.15,2302.85,0.0,161.72,Northern-Irl
404202,14689169,2014,01/04/2014,10.0,RENT,Low,38151,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,1.04,12251.58,10000.0,0.0,251.61,leinster
404203,14600272,2014,01/04/2014,10.0,RENT,Low,60000,12550, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.18,E,18.06,15941.39,12550.0,0.0,340.8,ulster
404205,14610374,2014,01/04/2014,5.0,RENT,Low,60000,25200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.47,D,24.72,25608.87,25200.0,0.0,660.24,ulster
404206,14650376,2014,01/04/2014,1.0,MORTGAGE,Low,95000,7250, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.47,D,30.03,8020.954741,7250.0,0.0,267.49,leinster
404207,14600354,2014,01/04/2014,6.0,MORTGAGE,Medium,113000,15000, 36 months,INDIVIDUAL,home_improvement,Low,Bad Loan,10.99,B,5.21,1473.03,1070.65,0.0,491.01,ulster
404208,14660248,2014,01/04/2014,9.0,RENT,Low,29680,10650, 36 months,INDIVIDUAL,other,High,Good Loan,18.25,D,30.57,12689.2,10650.0,0.0,386.36,cannught
404209,14690063,2014,01/04/2014,10.0,RENT,Low,53000,7200, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,16.17,5536.44,3702.92,0.0,263.64,cannught
404210,14600399,2014,01/04/2014,3.0,RENT,Low,79850,18000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,20.08,19251.92,18000.0,0.0,547.84,cannught
404211,14660324,2014,01/04/2014,2.0,MORTGAGE,Low,95703,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,17.61,26753.42,25000.0,0.0,793.84,cannught
404212,14590255,2014,01/04/2014,6.05,MORTGAGE,Low,65000,16000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,15.53,17650.72,16000.0,0.0,535.19,leinster
404213,14670337,2014,01/04/2014,10.0,MORTGAGE,Low,76350,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,19.22,13087.83,11109.94,0.0,623.23,leinster
404214,14610001,2014,01/04/2014,5.0,MORTGAGE,Low,38088,6500, 36 months,INDIVIDUAL,medical,High,Good Loan,21.99,E,25.43,4964.2,3084.94,0.0,248.21,leinster
404215,14600123,2014,01/04/2014,10.0,MORTGAGE,Low,55000,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.18,E,13.68,22152.63,18000.0,0.0,488.79,cannught
404216,14660281,2014,01/04/2014,6.05,MORTGAGE,Low,66243,19500, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,12.99,B,32.77,12512.86,9349.39,0.0,656.94,Northern-Irl
404217,14640248,2014,01/04/2014,7.0,RENT,Low,47000,3000, 36 months,INDIVIDUAL,moving,High,Good Loan,22.45,E,19.79,2305.6,1418.97,0.0,115.28,Northern-Irl
404218,14640245,2014,01/04/2014,10.0,MORTGAGE,Low,34000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,7.62,A,6.42,5297.54,4439.27,0.0,311.62,leinster
404219,14630223,2014,01/04/2014,2.0,MORTGAGE,Low,62800,3000, 36 months,INDIVIDUAL,vacation,High,Good Loan,19.99,E,21.69,2229.6,1445.68,0.0,111.48,leinster
404220,14680411,2014,01/04/2014,4.0,RENT,Low,100000,24000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,15.31,C,5.52,11497.6,6077.58,0.0,574.88,ulster
404221,14680368,2014,01/04/2014,0.5,RENT,Medium,110000,16000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,18.75,18557.78945,16000.0,0.0,580.45,munster
404222,14620239,2014,01/04/2014,10.0,MORTGAGE,High,235000,26000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,19.47,D,15.38,26421.85,26000.0,0.0,681.2,cannught
404223,14630202,2014,01/04/2014,10.0,MORTGAGE,Low,72000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,13.52,9856.56,8317.19,0.0,469.36,cannught
404224,14660314,2014,01/04/2014,3.0,RENT,Medium,200000,15500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,9.69,17765.25,15500.0,0.0,530.96,Northern-Irl
404225,14610352,2014,01/04/2014,10.0,RENT,Low,93000,25000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,17.69,11675.8,6471.5,0.0,583.79,leinster
404226,14690380,2014,01/04/2014,6.0,RENT,Low,48000,9000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,18.92,D,20.88,1904.14,378.26,1245.04,329.55,ulster
404227,14640310,2014,01/04/2014,6.05,RENT,Low,42000,10625, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,25.8,G,19.77,2218.09,660.42,0.0,316.87,Northern-Irl
404228,14620236,2014,01/04/2014,2.0,RENT,Low,45000,6925, 36 months,INDIVIDUAL,other,High,Bad Loan,19.99,E,22.0,3602.62,2217.83,0.0,257.33,munster
404229,14660202,2014,01/04/2014,3.0,MORTGAGE,Low,62000,10000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,13.69,10795.71757,10000.0,0.0,344.9,cannught
404230,14670391,2014,01/04/2014,3.0,RENT,Low,50000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,22.28,6743.73,5480.09,0.0,321.13,cannught
404231,14669913,2014,01/04/2014,10.0,MORTGAGE,Medium,164000,21000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,22.74,10633.14,5589.1,0.0,506.34,leinster
404232,13998667,2014,01/04/2014,0.5,RENT,Low,36000,9100, 36 months,INDIVIDUAL,credit_card,High,Bad Loan,18.92,D,25.5,3348.76,2034.38,0.0,333.21,Northern-Irl
404233,14480347,2014,01/04/2014,10.0,MORTGAGE,Low,75000,25000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,14.86,11976.6,6330.73,0.0,598.83,leinster
404234,14318116,2014,01/04/2014,10.0,MORTGAGE,Low,55000,21950, 60 months,INDIVIDUAL,other,High,Good Loan,17.57,D,12.66,11087.45,5320.11,0.0,552.27,ulster
404235,14500272,2014,01/04/2014,0.5,RENT,Low,80000,8000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,14.16,5313.6,4089.62,0.0,265.68,Northern-Irl
404236,14569783,2014,01/04/2014,8.0,MORTGAGE,Medium,150000,16000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,21.34,10789.8,8767.97,0.0,513.8,ulster
404237,14540308,2014,01/04/2014,6.05,RENT,Low,43000,13300, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.16,C,34.61,9567.6,7070.31,0.0,455.6,cannught
