id,year,issue_d,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
366567,19117072,2014,01/06/2014,10.0,RENT,High,214000,22000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,17.57,D,7.14,9963.54,4721.66,0.0,553.53,ulster
366568,19107294,2014,01/06/2014,10.0,RENT,Low,56000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,17.7,16967.52,15000.0,0.0,495.86,cannught
366569,19107249,2014,01/06/2014,10.0,MORTGAGE,Low,33000,6650, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,24.65,7392.97,6650.0,0.0,227.22,leinster
366570,19057423,2014,01/06/2014,10.0,MORTGAGE,Low,95000,4200, 36 months,INDIVIDUAL,major_purchase,High,Bad Loan,17.57,D,15.73,2264.1,1488.31,0.0,150.94,cannught
366571,19057278,2014,01/06/2014,10.0,RENT,Low,20000,8000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.35,C,7.44,8164.851251000001,8000.0,0.0,270.91,leinster
366572,19126211,2014,01/06/2014,5.0,MORTGAGE,Low,93500,24500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,17.47,10826.58,6009.27,0.0,569.82,cannught
366573,19127221,2014,01/06/2014,6.05,MORTGAGE,Low,34500,8875, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,13.98,C,25.81,3032.5,2106.66,0.0,303.25,leinster
366574,18905844,2014,01/06/2014,10.0,RENT,Low,30000,7000, 36 months,INDIVIDUAL,credit_card,Low,Bad Loan,6.03,A,19.96,1704.4,1419.46,0.0,213.05,Northern-Irl
366575,18645375,2014,01/06/2014,3.0,MORTGAGE,Low,52719,16800, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,33.05,7291.44,3756.05,0.0,405.08,leinster
366576,19077265,2014,01/06/2014,4.0,RENT,Low,40394,14400, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,30.17,15772.07,14400.0,0.0,352.41,munster
366577,19077376,2014,01/06/2014,1.0,MORTGAGE,Low,80000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,10.99,B,17.15,6967.68,3422.86,1994.09,491.01,leinster
366578,19107269,2014,01/06/2014,3.0,MORTGAGE,Low,63600,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,10.53,21743.81,20000.0,0.0,465.16,ulster
366579,19097226,2014,01/06/2014,5.0,MORTGAGE,High,400000,35000, 60 months,INDIVIDUAL,small_business,High,Good Loan,16.99,D,8.56,16523.54,8090.98,0.0,869.66,ulster
366580,19077404,2014,01/06/2014,8.0,MORTGAGE,Low,53045,6000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.99,E,9.59,4304.47,2700.99,0.0,226.02,Northern-Irl
366581,19067398,2014,01/06/2014,10.0,MORTGAGE,Medium,180000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,18.63,37507.6,35000.0,0.0,880.61,munster
366582,19067274,2014,01/06/2014,9.0,MORTGAGE,Low,100000,33150, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,25.99,G,23.8,17862.12,5961.86,0.0,992.34,leinster
366583,19087285,2014,01/06/2014,6.0,RENT,Low,60000,18000, 60 months,INDIVIDUAL,moving,High,Good Loan,22.15,E,25.16,9474.92,3746.72,0.0,498.68,Northern-Irl
366584,19087135,2014,01/06/2014,6.0,OWN,Medium,130000,15000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,9.17,B,8.34,9085.61,7404.03,0.0,478.19,ulster
366585,19067279,2014,01/06/2014,0.5,MORTGAGE,Low,90000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.39,A,13.71,11346.12,9373.92,0.0,630.34,cannught
366586,18895159,2014,01/06/2014,10.0,MORTGAGE,Low,30000,5400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.15,B,4.56,5741.68,5400.0,0.0,174.63,ulster
366587,19077309,2014,01/06/2014,5.0,MORTGAGE,Medium,120000,20000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,C,24.38,12802.01,9589.24,0.0,673.79,cannught
366588,19107242,2014,01/06/2014,6.0,MORTGAGE,Medium,110000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,17.98,6775.92,5308.46,0.0,334.49,munster
366589,19127217,2014,01/06/2014,0.5,RENT,Low,40000,13375, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,32.06,8582.22,5845.84,0.0,476.79,leinster
366590,19137254,2014,01/06/2014,0.5,MORTGAGE,Low,40000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.15,B,12.54,6144.22,4899.66,0.0,323.38,leinster
366591,19117443,2014,01/06/2014,8.0,OWN,Low,32000,12075, 60 months,INDIVIDUAL,credit_card,High,Good Loan,19.52,E,31.85,6017.3,2652.84,0.0,316.7,leinster
366592,19087280,2014,01/06/2014,5.0,MORTGAGE,Low,78000,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,21.75,8152.02,3867.29,0.0,452.89,cannught
366593,19137277,2014,01/06/2014,10.0,MORTGAGE,Low,65000,16000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,14.48,9951.25,7789.68,0.0,523.75,ulster
366594,18865522,2014,01/06/2014,7.0,MORTGAGE,Low,100000,13000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.39,A,14.4,7374.96,6093.03,0.0,409.72,leinster
366595,19117326,2014,01/06/2014,3.0,RENT,Low,33000,14500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,31.31,17106.5,14500.0,0.0,337.24,leinster
366596,19117358,2014,01/06/2014,1.0,RENT,Low,100000,18450, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,17.3,11962.6,8023.85,0.0,663.04,cannught
366597,19077291,2014,01/06/2014,1.0,OWN,Medium,200000,16000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,9.1,10168.61,7700.98,0.0,535.19,leinster
366598,18965396,2014,01/06/2014,10.0,MORTGAGE,Medium,103000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,12.2,23055.99,20000.0,0.0,470.47,Northern-Irl
366599,19057294,2014,01/06/2014,10.0,MORTGAGE,Low,30000,6500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.35,C,27.2,3961.98,2927.49,0.0,220.11,leinster
366600,19127387,2014,01/06/2014,2.0,MORTGAGE,Low,72100,15175, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,31.52,9851.5,7220.36,0.0,518.5,leinster
366601,19137260,2014,01/06/2014,7.0,MORTGAGE,Low,50000,11000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,9.17,B,23.96,4126.68,2790.52,0.0,229.26,Northern-Irl
366602,18975208,2014,01/06/2014,10.0,MORTGAGE,Medium,110000,25000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.52,E,12.52,29203.01,25000.0,0.0,655.69,Northern-Irl
366603,19067233,2014,01/06/2014,10.0,MORTGAGE,Low,43000,10000, 60 months,INDIVIDUAL,other,High,Bad Loan,18.24,D,27.49,4594.5,2117.78,0.0,255.25,Northern-Irl
366604,19077343,2014,01/06/2014,0.5,MORTGAGE,Low,73500,13000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,23.15,8085.45,6329.18,0.0,425.55,ulster
366605,19137323,2014,01/06/2014,6.05,RENT,Low,45000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,C,30.32,6453.5,4847.98,0.0,336.9,ulster
366606,19097255,2014,01/06/2014,10.0,MORTGAGE,Medium,103000,16000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,13.34,18332.23,16000.0,0.0,546.69,cannught
366607,19106340,2014,01/06/2014,10.0,MORTGAGE,Low,75900,35000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,28.81,14957.75,8835.31,0.0,787.25,cannught
366608,19077272,2014,01/06/2014,8.0,MORTGAGE,Low,64000,21000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,15.69,9764.67,4922.67,0.0,513.93,ulster
366609,19035830,2014,01/06/2014,7.0,OWN,Low,59000,22600, 60 months,INDIVIDUAL,credit_card,High,Good Loan,13.98,C,4.94,9986.97,5543.25,0.0,525.63,leinster
366610,19065724,2014,01/06/2014,5.0,MORTGAGE,Low,60000,8000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,12.49,B,11.4,5084.4,3850.6,0.0,267.6,leinster
366611,19086433,2014,01/06/2014,10.0,RENT,Low,52000,4875, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,16.87,3238.74,2290.46,0.0,170.46,cannught
366612,19127264,2014,01/06/2014,5.0,MORTGAGE,Medium,118000,18000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,8.39,A,6.16,19417.03,18000.0,0.0,567.3,Northern-Irl
366613,19117350,2014,01/06/2014,0.5,OWN,Low,70000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,29.86,28187.09,25000.0,0.0,826.43,leinster
366614,19067171,2014,01/06/2014,10.0,MORTGAGE,Low,65000,14575, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.52,E,30.04,7263.13,3202.1,0.0,382.27,cannught
366615,19057393,2014,01/06/2014,0.5,OWN,Low,50000,12575, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.2,E,2.42,6356.83,2724.8,0.0,334.57,Northern-Irl
366616,19117367,2014,01/06/2014,9.0,MORTGAGE,Low,45000,3000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,8.85,2048.58,1388.07,0.0,107.82,leinster
366617,19077378,2014,01/06/2014,10.0,MORTGAGE,Medium,125000,11900, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.69,A,10.69,12435.55,11900.0,0.0,371.21,Northern-Irl
366618,19137301,2014,01/06/2014,3.0,MORTGAGE,Low,88000,1800, 36 months,INDIVIDUAL,other,High,Good Loan,18.99,E,21.44,1253.62,823.57,0.0,65.98,cannught
366619,19137269,2014,01/06/2014,10.0,RENT,Low,49000,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,13.96,7170.79,3427.75,0.0,377.41,Northern-Irl
366620,19137314,2014,01/06/2014,10.0,RENT,Low,75280,35000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,29.41,21768.11,17039.65,0.0,1145.69,munster
366621,19096966,2014,01/06/2014,10.0,MORTGAGE,Low,80000,6400, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,16.29,D,10.97,6486.88,6400.0,0.0,225.93,leinster
366622,19126804,2014,01/06/2014,10.0,MORTGAGE,Low,43000,11200, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,11.67,B,19.96,4698.32,2872.12,0.0,247.28,munster
366623,19116118,2014,01/06/2014,10.0,MORTGAGE,Low,60000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,18.32,11644.91,10071.14,0.0,612.89,cannught
366624,19087365,2014,01/06/2014,10.0,MORTGAGE,Low,91200,27000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,18.99,E,31.76,12604.5,5633.73,0.0,700.25,leinster
366625,18994886,2014,01/06/2014,2.0,MORTGAGE,Medium,100800,13000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.15,B,29.82,7567.02,6008.22,0.0,420.39,leinster
366626,19096685,2014,01/06/2014,10.0,MORTGAGE,Low,64000,15000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.69,A,23.25,8890.29,7486.51,0.0,467.91,munster
366627,19107331,2014,01/06/2014,2.0,MORTGAGE,Medium,120000,15000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.15,B,4.99,8731.26,6932.65,0.0,485.07,Northern-Irl
366628,19127357,2014,01/06/2014,6.05,MORTGAGE,Low,39400,9425, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,18.0,5838.84,4205.57,0.0,324.38,leinster
366629,19085761,2014,01/06/2014,7.0,MORTGAGE,Low,92000,17000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,6.97,17588.62,17000.0,0.0,517.41,cannught
366630,19097334,2014,01/06/2014,6.0,MORTGAGE,Low,95000,24000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,18.99,E,7.16,11204.1,5007.87,0.0,622.45,ulster
366631,19067357,2014,01/06/2014,3.0,RENT,Low,92000,21000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,17.57,D,17.22,8453.92,3950.26,0.0,528.37,Northern-Irl
366632,19087328,2014,01/06/2014,0.5,RENT,Low,44088,3000, 36 months,INDIVIDUAL,other,High,Good Loan,13.98,C,16.36,1947.69,1427.54,0.0,102.51,cannught
366633,19105816,2014,01/06/2014,6.05,OWN,Low,18504,6000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.39,A,22.96,3403.8,2812.14,0.0,189.1,cannught
366634,19117430,2014,01/06/2014,3.0,MORTGAGE,Low,52000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,4.18,8838.04,4905.54,0.0,465.16,cannught
366635,19117340,2014,01/06/2014,10.0,MORTGAGE,Low,94300,3500, 36 months,INDIVIDUAL,other,Low,Good Loan,11.67,B,22.49,2198.3,1695.17,0.0,115.7,Northern-Irl
366636,19097201,2014,01/06/2014,10.0,RENT,Low,60000,18000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.17,B,10.48,19242.99,18000.0,0.0,573.83,ulster
366637,19097236,2014,01/06/2014,10.0,MORTGAGE,Low,78000,20000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.29,D,22.32,9299.55,4688.1,0.0,489.45,cannught
366638,19097362,2014,01/06/2014,10.0,MORTGAGE,Low,70000,1900, 36 months,INDIVIDUAL,major_purchase,Low,Good Loan,12.49,B,16.24,1144.08,861.87,0.0,63.56,cannught
366639,19067445,2014,01/06/2014,6.0,MORTGAGE,Low,75000,25200, 60 months,INDIVIDUAL,credit_card,High,Good Loan,20.2,E,28.35,12068.28,5127.63,0.0,670.46,ulster
366640,19097211,2014,01/06/2014,10.0,MORTGAGE,Low,91000,9000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,10.99,B,28.19,5601.3,4381.7,0.0,294.61,leinster
366641,19067435,2014,01/06/2014,10.0,MORTGAGE,Medium,105000,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,23.9,8134.47,4328.87,0.0,428.13,cannught
366642,19127284,2014,01/06/2014,10.0,RENT,Low,33000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,28.11,7626.41,5775.69,0.0,401.39,cannught
366643,18474628,2014,01/06/2014,10.0,MORTGAGE,Low,38000,12050, 60 months,INDIVIDUAL,other,High,Good Loan,25.83,G,25.36,6832.02,2321.82,0.0,359.58,ulster
366644,19107377,2014,01/06/2014,8.0,MORTGAGE,Medium,120000,27500, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,10.15,B,9.68,16007.22,12709.76,0.0,889.29,Northern-Irl
366645,19117499,2014,01/06/2014,1.0,RENT,Low,40000,8300, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,20.52,5213.22,4020.1,0.0,274.38,cannught
366646,19097352,2014,01/06/2014,1.0,MORTGAGE,Low,90000,24000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,21.88,13973.93,12085.41,0.0,735.47,ulster
366647,19077308,2014,01/06/2014,5.0,MORTGAGE,Low,93400,31375, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,12.46,14373.5,7454.03,0.0,756.5,leinster
366648,19097361,2014,01/06/2014,2.0,RENT,Low,15000,3000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,33.84,1865.99,1460.71,0.0,98.21,cannught
366649,19087288,2014,01/06/2014,7.0,MORTGAGE,Low,80000,16000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,25.57,F,12.57,5699.88,1811.27,0.0,474.99,leinster
366650,19137278,2014,01/06/2014,3.0,MORTGAGE,Low,75000,20000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.99,D,29.22,9442.05,4623.45,0.0,496.95,cannught
366651,19117070,2014,01/06/2014,0.5,RENT,Low,60000,20000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,30.41,12983.84,9516.11,0.0,683.36,Northern-Irl
366652,19077380,2014,01/06/2014,0.5,MORTGAGE,Low,45000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,20.85,9421.34,7265.09,0.0,495.86,munster
366653,19087436,2014,01/06/2014,10.0,RENT,Low,92922,20000, 36 months,INDIVIDUAL,other,High,Good Loan,23.43,F,10.27,23715.23,20000.0,0.0,778.69,Northern-Irl
366654,18785599,2014,01/06/2014,9.0,MORTGAGE,Low,75000,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.17,B,8.74,3634.32,2961.69,0.0,191.28,Northern-Irl
366655,19117403,2014,01/06/2014,7.0,MORTGAGE,Low,44000,19300, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.29,D,23.84,8974.08,4524.04,0.0,472.32,leinster
366656,19097230,2014,01/06/2014,10.0,MORTGAGE,Low,70000,10000, 36 months,INDIVIDUAL,credit_card,High,Bad Loan,13.35,C,22.17,5465.52,3892.73,0.0,338.63,cannught
366657,19056704,2014,01/06/2014,8.0,MORTGAGE,Low,55000,8950, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,17.32,5688.03,4307.7,0.0,299.37,leinster
366658,19067344,2014,01/06/2014,4.0,MORTGAGE,Low,62000,20000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.2,E,19.96,14161.08,9060.88,0.0,745.32,Northern-Irl
366659,18985394,2014,01/06/2014,0.5,MORTGAGE,Low,40000,5400, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.67,B,11.04,5602.660412,5400.0,0.0,178.51,munster
366660,19065653,2014,01/06/2014,7.0,RENT,Low,45000,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.08,F,32.56,9954.54,3699.47,0.0,518.66,ulster
366661,19117322,2014,01/06/2014,10.0,MORTGAGE,Low,85000,20000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,13.35,C,17.51,20874.11908,20000.0,0.0,458.66,ulster
366662,17794635,2014,01/06/2014,10.0,MORTGAGE,Low,50000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,22.73,5497.46,2850.97,0.0,289.34,leinster
366663,17543507,2014,01/06/2014,8.0,OWN,Low,100000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,27.94,4780.59,2285.24,0.0,251.61,munster
366664,17994396,2014,01/06/2014,0.5,MORTGAGE,Low,50000,11900, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.39,A,16.2,12823.85,11900.0,0.0,375.05,ulster
366665,16362117,2014,01/06/2014,10.0,MORTGAGE,Medium,145000,24000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,15.72,10845.96,5771.83,0.0,570.84,Northern-Irl
366666,16872767,2014,01/06/2014,10.0,RENT,Low,82000,19475, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,23.43,F,26.46,20975.39536,19475.0,0.0,553.84,ulster
366667,16402237,2014,01/06/2014,9.0,MORTGAGE,Low,42000,7000, 36 months,INDIVIDUAL,credit_card,High,Bad Loan,13.98,C,16.69,4305.24,3136.55,0.0,239.18,Northern-Irl
366668,17543141,2014,01/06/2014,10.0,MORTGAGE,Low,72000,16000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,8.48,18252.3,16000.0,0.0,372.13,cannught
366669,17874313,2014,01/06/2014,3.0,RENT,Low,31000,6000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,13.24,6571.23,6000.0,0.0,196.41,Northern-Irl
366670,16422827,2014,01/06/2014,4.0,MORTGAGE,Low,57000,16525, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,31.6,18313.19,16525.0,0.0,568.73,cannught
366671,16392649,2014,01/06/2014,2.0,RENT,Low,73200,7375, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.03,A,7.49,4264.93,3726.52,0.0,224.47,Northern-Irl
366672,14489982,2014,01/06/2014,4.0,MORTGAGE,Medium,101000,32400, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,7.6,14842.99,7697.45,0.0,781.21,leinster
366673,17914665,2014,01/06/2014,5.0,MORTGAGE,Low,78000,4800, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.67,B,13.09,3014.92,2324.93,0.0,158.68,Northern-Irl
366674,13106977,2014,01/06/2014,2.0,OWN,Low,65000,28500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.52,E,28.52,13454.82,5881.78,0.0,747.49,leinster
366675,8566915,2014,01/06/2014,2.0,MORTGAGE,Medium,102000,35000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.35,C,16.56,22518.8,16734.47,0.0,1185.2,cannught
366676,13077638,2014,01/06/2014,8.0,MORTGAGE,Low,83000,14400, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.15,B,20.04,16325.98,14400.0,0.0,307.03,cannught
366677,18003733,2014,01/06/2014,10.0,MORTGAGE,Low,45000,10600, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.49,C,12.37,4737.65,2574.33,0.0,249.35,Northern-Irl
366678,3255572,2014,01/06/2014,8.0,MORTGAGE,Low,55000,24175, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,22.19,11413.11,5588.63,0.0,600.69,leinster
366679,14407930,2014,01/06/2014,1.0,MORTGAGE,Medium,120000,23400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,20.41,14553.62,11392.32,0.0,765.98,leinster
366680,15450687,2014,01/06/2014,10.0,RENT,Low,61692,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.15,B,28.83,7373.14,5879.67,0.0,388.06,cannught
366681,14459308,2014,01/06/2014,10.0,MORTGAGE,Low,60000,13700, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,18.24,D,3.46,6644.11,3088.89,0.0,349.69,ulster
366682,15580489,2014,01/06/2014,2.0,RENT,Low,96000,11525, 36 months,INDIVIDUAL,major_purchase,Low,Good Loan,10.99,B,7.31,7167.94,5610.93,0.0,377.26,ulster
366683,17303269,2014,01/06/2014,3.0,MORTGAGE,Medium,135000,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,8.14,6974.71,3516.13,0.0,367.09,Northern-Irl
366684,17924124,2014,01/06/2014,0.5,MORTGAGE,Low,18000,4275, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,19.73,2648.34,1907.52,0.0,147.13,Northern-Irl
366686,16341733,2014,01/06/2014,10.0,RENT,Low,35000,7800, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.67,B,15.57,8365.04,7800.0,0.0,257.85,ulster
366687,16462871,2014,01/06/2014,10.0,RENT,Medium,110000,27500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,25.8,G,8.83,30761.98,25618.91,0.0,820.11,cannught
366688,17502836,2014,01/06/2014,0.5,OWN,Low,40000,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,21.16,6778.82,3607.5,0.0,356.78,Northern-Irl
366689,19187231,2014,01/06/2014,6.0,RENT,Low,28000,9975, 36 months,INDIVIDUAL,other,High,Bad Loan,18.99,E,34.42,3290.4,1992.54,0.0,365.6,ulster
366690,19186421,2014,01/06/2014,2.0,RENT,Low,80000,21175, 36 months,INDIVIDUAL,other,High,Good Loan,14.99,C,1.52,22237.06362,21175.0,0.0,733.94,ulster
366691,19196533,2014,01/06/2014,1.0,RENT,Low,24000,8000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.67,B,31.45,5260.28,4155.11,0.0,264.46,ulster
366692,19187115,2014,01/06/2014,6.0,RENT,High,255000,35000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,10.34,22721.72,16653.2,0.0,1195.88,cannught
366693,19207098,2014,01/06/2014,8.0,OWN,Medium,180000,14000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.15,B,11.94,14667.61,14000.0,0.0,452.73,Northern-Irl
366694,19207085,2014,01/06/2014,10.0,MORTGAGE,Low,60000,5000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,7.12,A,15.16,2938.54,2506.06,0.0,154.66,leinster
366695,19177263,2014,01/06/2014,8.0,RENT,Low,31691,12600, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,20.2,E,27.84,4693.22,1925.74,0.0,335.23,Northern-Irl
366696,19177195,2014,01/06/2014,10.0,RENT,Low,36000,7500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.35,C,14.5,4571.64,3378.01,0.0,253.98,ulster
366697,19197088,2014,01/06/2014,0.5,MORTGAGE,Low,90000,22025, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.69,A,26.2,13053.76,10992.53,0.0,687.04,cannught
366698,19187170,2014,01/06/2014,10.0,RENT,Low,40000,10400, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.49,C,12.3,4648.16,2525.64,0.0,244.64,ulster
366699,19207035,2014,01/06/2014,4.0,RENT,Low,67500,20000, 60 months,INDIVIDUAL,other,High,Good Loan,16.99,D,26.19,20563.30652,20000.0,0.0,496.95,cannught
366700,19206802,2014,01/06/2014,0.5,MORTGAGE,Medium,110000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.99,E,20.35,17246.87,7768.96,0.0,907.73,munster
366701,19197183,2014,01/06/2014,4.0,RENT,Low,40000,13575, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.2,E,14.73,6862.23,2941.35,0.0,361.17,Northern-Irl
366702,19207179,2014,01/06/2014,8.0,RENT,Low,39000,7200, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.99,C,22.15,3744.28,2524.34,0.0,249.56,Northern-Irl
366703,19207028,2014,01/06/2014,10.0,MORTGAGE,Low,71000,25000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,8.86,11297.78,6012.22,0.0,594.62,munster
366704,19196544,2014,01/06/2014,10.0,RENT,Low,50000,22950, 60 months,INDIVIDUAL,credit_card,High,Good Loan,18.99,E,25.06,23672.7,22950.0,0.0,595.21,cannught
366705,19186585,2014,01/06/2014,1.0,MORTGAGE,Low,38500,4175, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,15.61,D,9.41,2189.7,1507.6,0.0,145.98,leinster
366706,19187087,2014,01/06/2014,10.0,MORTGAGE,Low,85000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.15,B,14.39,9216.33,7349.48,0.0,485.07,ulster
