id,year,issue_d,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
315266,1533676,2014,01/08/2014,9.0,MORTGAGE,Low,61000,1000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,15.58,499.2,416.31,0.0,31.2,Northern-Irl
315267,25637204,2014,01/08/2014,4.0,RENT,Low,75000,7400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.15,B,20.82,3828.8,3013.97,0.0,239.3,leinster
315268,25957742,2014,01/08/2014,10.0,OWN,Low,59000,5000, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,13.98,C,35.82,2733.44,1967.73,0.0,170.84,Northern-Irl
315269,26057803,2014,01/08/2014,6.05,MORTGAGE,Low,55882,24525, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,24.74,13504.96,9607.21,0.0,844.06,Northern-Irl
315271,26067738,2014,01/08/2014,2.0,MORTGAGE,Low,85000,5000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,12.58,4413.08,4134.89,0.0,152.18,ulster
315272,25997515,2014,01/08/2014,3.0,OWN,Low,52000,3000, 36 months,INDIVIDUAL,other,High,Bad Loan,24.08,F,13.63,1767.45,997.1,0.0,117.83,munster
315273,25937788,2014,01/08/2014,10.0,MORTGAGE,Medium,110000,9000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,6.49,A,14.73,4412.96,3785.36,0.0,275.81,Northern-Irl
315278,25927758,2014,01/08/2014,7.0,RENT,Medium,200000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,9.17,B,5.77,6742.48,5215.22,0.0,478.19,Northern-Irl
315279,26157790,2014,01/08/2014,0.5,RENT,Low,49000,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,25.42,6476.31,6000.0,0.0,187.17,cannught
315280,24846139,2014,01/08/2014,10.0,MORTGAGE,Medium,125000,10000, 36 months,INDIVIDUAL,vacation,High,Good Loan,22.15,E,27.02,6123.04,3648.68,0.0,382.69,cannught
315282,22161653,2014,01/08/2014,6.0,MORTGAGE,Low,52000,5875, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.99,F,13.04,6905.18,5875.0,0.0,233.56,leinster
315283,25617021,2014,01/08/2014,5.0,RENT,Low,28500,1950, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,25.57,F,21.18,436.14,73.94,279.88,78.13,cannught
315287,26017800,2014,01/08/2014,10.0,OWN,Low,55000,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,7.79,6364.4,6000.0,0.0,198.35,munster
315289,25226596,2014,01/08/2014,6.0,OWN,Medium,120000,28000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.39,A,27.44,14119.52,11582.63,0.0,882.47,ulster
315291,26117543,2014,01/08/2014,9.0,RENT,Low,43000,4000, 36 months,INDIVIDUAL,vacation,High,Good Loan,24.5,F,24.44,2661.31,1532.68,0.0,157.99,Northern-Irl
315293,26047505,2014,01/08/2014,10.0,MORTGAGE,Low,68000,9000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,10.02,4956.0,3525.64,0.0,309.75,ulster
315294,25697455,2014,01/08/2014,10.0,RENT,Low,31000,10050, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,19.78,10865.39,10050.0,0.0,328.98,leinster
315296,26117691,2014,01/08/2014,6.05,MORTGAGE,Low,31000,9250, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.08,F,30.35,10956.37,9250.0,0.0,363.3,cannught
315300,25957757,2014,01/08/2014,3.0,RENT,Low,42000,18825, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.61,D,14.43,22030.94,18825.0,0.0,658.22,leinster
315301,24745429,2014,01/08/2014,6.0,MORTGAGE,Low,80000,17475, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.39,A,26.73,8812.16,7228.87,0.0,550.76,munster
315302,26067773,2014,01/08/2014,10.0,MORTGAGE,Low,73000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,1.64,13260.41,12000.0,0.0,279.1,ulster
315303,23113677,2014,01/08/2014,0.5,RENT,Low,42300,15000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,10.15,B,18.59,5117.12,3290.91,0.0,319.82,Northern-Irl
315307,26127733,2014,01/08/2014,6.0,MORTGAGE,Medium,111000,9825, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,22.27,9958.41,9825.0,0.0,299.03,leinster
315309,23934420,2014,01/08/2014,10.0,RENT,Low,32000,7100, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.61,D,39.95,3972.16,2753.19,0.0,248.26,leinster
315312,25967715,2014,01/08/2014,6.0,MORTGAGE,Low,90757,5000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,8.39,A,20.56,2521.44,2067.36,0.0,157.59,leinster
315314,25987855,2014,01/08/2014,4.0,MORTGAGE,Low,58000,20000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,9.17,B,27.11,20301.96239,20000.0,0.0,637.58,leinster
315315,26107760,2014,01/08/2014,7.0,MORTGAGE,Low,94000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,16.52,5989.28,4994.59,0.0,374.33,Northern-Irl
315316,26137791,2014,01/08/2014,9.0,RENT,Low,92000,25500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.12,A,18.81,12620.32,10666.21,0.0,788.77,leinster
315317,25977792,2014,01/08/2014,2.0,OWN,Low,50000,25000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.24,D,22.64,14509.28,9461.87,0.0,906.83,leinster
315319,25927701,2014,01/08/2014,8.0,RENT,Low,69000,2000, 36 months,INDIVIDUAL,other,High,Good Loan,14.49,C,23.69,1101.44,783.59,0.0,68.84,leinster
315320,26147758,2014,01/08/2014,1.0,RENT,Low,60000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,11.84,15555.5,15000.0,0.0,467.91,munster
315322,26027774,2014,01/08/2014,6.0,MORTGAGE,Low,95000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,22.87,4465.6,2434.54,0.0,279.1,leinster
315324,25957723,2014,01/08/2014,5.0,RENT,Low,75000,34475, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,19.3,13499.04,6663.61,0.0,843.69,cannught
315325,26057779,2014,01/08/2014,9.0,MORTGAGE,Low,74500,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,34.39,4903.2,4205.86,0.0,306.45,munster
315326,26077691,2014,01/08/2014,4.0,RENT,Low,40000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,23.43,F,27.04,3063.39,440.53,1698.35,341.26,ulster
315327,25927405,2014,01/08/2014,3.0,MORTGAGE,Low,45000,10000, 36 months,INDIVIDUAL,credit_card,Low,Bad Loan,12.49,B,5.97,3679.39,2670.58,0.0,334.49,Northern-Irl
315329,25927655,2014,01/08/2014,5.0,OWN,Low,48000,11000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,23.9,11250.06,11000.0,0.0,360.08,ulster
315330,25286130,2014,01/08/2014,3.0,OWN,Low,96000,30000, 60 months,INDIVIDUAL,other,High,Bad Loan,20.2,E,22.7,7183.44,2823.25,0.0,798.16,Northern-Irl
315333,26087698,2014,01/08/2014,10.0,OWN,Low,62000,3000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,18.39,3459.67,3000.0,0.0,104.9,munster
315336,25937684,2014,01/08/2014,9.0,MORTGAGE,Medium,115000,24000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,4.66,9661.6,4514.56,0.0,603.85,ulster
315339,26037639,2014,01/08/2014,10.0,MORTGAGE,Low,70000,24000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,16.39,9258.88,4706.01,0.0,578.68,Northern-Irl
315341,25977701,2014,01/08/2014,1.0,MORTGAGE,Medium,160000,19000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,8.92,19985.55,19000.0,0.0,592.68,ulster
315343,26047694,2014,01/08/2014,10.0,MORTGAGE,Medium,107000,17000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.17,B,15.22,18030.78,17000.0,0.0,541.95,leinster
315344,17644296,2014,01/08/2014,7.0,RENT,Medium,110000,28000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,20.2,E,11.3,7449.5,2953.01,0.0,744.95,munster
315346,26027684,2014,01/08/2014,10.0,MORTGAGE,Low,62250,26000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.52,E,23.29,10910.72,4689.82,0.0,681.92,ulster
315347,26107682,2014,01/08/2014,10.0,MORTGAGE,Low,65000,25000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.35,C,27.81,9173.12,5138.42,0.0,573.32,munster
315348,9806257,2014,01/08/2014,9.0,MORTGAGE,Low,60000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.15,B,15.72,22071.87,20000.0,0.0,646.76,munster
315349,26017695,2014,01/08/2014,10.0,RENT,Low,80000,32000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,16.29,D,9.77,16944.3,11479.99,0.0,1129.62,Northern-Irl
315350,25247960,2014,01/08/2014,10.0,RENT,Low,63000,5000, 36 months,INDIVIDUAL,other,High,Good Loan,13.35,C,12.7,3459.12,2823.34,0.0,169.32,Northern-Irl
315352,26097691,2014,01/08/2014,4.0,RENT,Low,49000,4000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,30.77,4384.58,4000.0,0.0,133.8,cannught
315353,24744973,2014,01/08/2014,8.0,RENT,Low,100000,10000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,17.57,D,16.64,4312.56,2771.74,0.0,359.38,ulster
315354,25947665,2014,01/08/2014,0.5,MORTGAGE,Low,60000,16000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,23.34,8380.0,6468.28,0.0,523.75,cannught
315357,26027735,2014,01/08/2014,1.0,MORTGAGE,Medium,140000,30000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,15.77,15712.32,12127.84,0.0,982.02,leinster
315359,26127507,2014,01/08/2014,10.0,MORTGAGE,Low,90000,24000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,24.99,F,17.89,29113.44,24000.0,0.0,704.3,leinster
315360,13647416,2014,01/08/2014,10.0,RENT,Low,55000,14000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.17,B,26.32,7140.96,5751.77,0.0,446.31,Northern-Irl
315361,26087700,2014,01/08/2014,4.0,RENT,Medium,110000,3000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,27.01,1571.36,1212.92,0.0,98.21,munster
315362,26127691,2014,01/08/2014,9.0,MORTGAGE,Medium,150000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,13.44,10474.88,8085.23,0.0,654.68,leinster
315363,25937703,2014,01/08/2014,8.0,OWN,Medium,105000,9600, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,9.41,10333.3,9600.0,0.0,299.46,Northern-Irl
315365,26157764,2014,01/08/2014,2.0,RENT,Low,36000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.99,C,20.43,2140.65,1068.69,0.0,237.85,Northern-Irl
315368,26027734,2014,01/08/2014,10.0,MORTGAGE,Medium,130000,20000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.35,C,6.09,10836.16,7915.95,0.0,677.26,leinster
315369,23173502,2014,01/08/2014,0.5,MORTGAGE,Low,50000,15325, 60 months,INDIVIDUAL,other,High,Bad Loan,25.83,G,24.84,3658.4,1090.27,0.0,457.3,leinster
315372,26047667,2014,01/08/2014,3.0,RENT,Low,62500,16000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.12,A,28.15,8413.64,7132.31,0.0,494.92,ulster
315373,26157694,2014,01/08/2014,0.5,RENT,Low,45994,16000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.49,C,24.45,3010.96,1528.81,0.0,376.37,munster
315374,26137730,2014,01/08/2014,10.0,MORTGAGE,Medium,112000,8750, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,5.92,9709.46,8750.0,0.0,298.97,cannught
315377,26057695,2014,01/08/2014,3.0,RENT,Low,38928,9800, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.15,B,22.63,10571.05,9800.0,0.0,316.91,munster
315378,10077850,2014,01/08/2014,8.0,RENT,Low,76000,33425, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.24,D,8.81,13650.4,6197.82,0.0,853.15,ulster
315379,23955158,2014,01/08/2014,9.0,MORTGAGE,Low,52000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,23.77,12890.11,12000.0,0.0,374.33,Northern-Irl
315380,20057518,2014,01/08/2014,3.0,MORTGAGE,Low,46000,10475, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,18.91,10925.57,10475.0,0.0,318.82,ulster
315381,25226568,2014,01/08/2014,3.0,RENT,Medium,160000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.2,E,17.49,14899.04,6213.35,0.0,931.19,ulster
315382,26067734,2014,01/08/2014,10.0,MORTGAGE,Low,70992,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.2,E,18.11,11840.69,10000.0,0.0,266.06,leinster
315383,25987746,2014,01/08/2014,10.0,OWN,Low,31000,9600, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.61,D,35.58,5370.72,3722.53,0.0,335.67,ulster
315384,26087719,2014,01/08/2014,2.0,MORTGAGE,Low,67000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,13.13,7611.2,3973.0,0.0,475.7,leinster
315386,25927619,2014,01/08/2014,3.0,RENT,Low,60000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.39,A,32.07,5042.72,4136.69,0.0,315.17,ulster
315389,26107226,2014,01/08/2014,10.0,OWN,Low,40000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.17,B,19.16,13212.35,12000.0,0.0,382.55,cannught
315390,26047668,2014,01/08/2014,4.0,RENT,Low,35000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,10.39,10201.5,10000.0,0.0,330.57,munster
315391,24174570,2014,01/08/2014,1.0,RENT,Low,75000,11200, 60 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,10.99,B,18.34,1704.22,1013.72,0.0,243.46,ulster
315393,26067703,2014,01/08/2014,10.0,MORTGAGE,Low,60000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.15,B,25.2,5174.08,4073.04,0.0,323.38,ulster
315394,26157652,2014,01/08/2014,6.0,MORTGAGE,Low,51000,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,18.75,16643.09,15000.0,0.0,377.41,munster
315395,26097672,2014,01/08/2014,9.0,RENT,Low,64000,1675, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,23.43,F,28.18,1043.52,603.84,0.0,65.22,cannught
315397,25837098,2014,01/08/2014,7.0,MORTGAGE,Medium,120000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,16.36,13404.01,12000.0,0.0,396.69,ulster
315399,25947654,2014,01/08/2014,0.5,MORTGAGE,Low,95000,13325, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.12,A,12.13,6594.72,5573.6,0.0,412.17,Northern-Irl
315402,26107650,2014,01/08/2014,3.0,RENT,Low,60000,8000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,16.99,D,28.24,8615.53,8000.0,0.0,285.19,cannught
315406,21059662,2014,01/08/2014,10.0,MORTGAGE,Low,90000,21000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.15,B,11.55,10865.6,8553.25,0.0,679.1,cannught
315409,25337639,2014,01/08/2014,5.0,RENT,Low,60000,21100, 36 months,INDIVIDUAL,credit_card,High,Good Loan,16.29,D,28.79,24904.32,21100.0,0.0,744.84,leinster
315410,25927615,2014,01/08/2014,8.0,MORTGAGE,Low,85000,1450, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,13.35,C,20.47,1587.55,1450.0,0.0,49.11,ulster
315411,26057667,2014,01/08/2014,2.0,RENT,Low,38000,10300, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.2,E,21.51,6141.44,3827.73,0.0,383.84,leinster
315412,25157701,2014,01/08/2014,10.0,RENT,Low,27000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.49,C,26.36,2822.88,1468.9,0.0,235.24,Northern-Irl
315413,26077675,2014,01/08/2014,7.0,OWN,Low,84000,28500, 36 months,INDIVIDUAL,small_business,High,Good Loan,22.15,E,20.86,17450.4,10398.44,0.0,1090.65,leinster
315417,26117637,2014,01/08/2014,10.0,MORTGAGE,Low,50000,16000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.49,A,15.24,16966.43,16000.0,0.0,490.32,leinster
315418,26017706,2014,01/08/2014,10.0,MORTGAGE,Low,48000,19375, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,29.6,10369.28,7728.3,0.0,648.08,Northern-Irl
315419,25317891,2014,01/08/2014,10.0,MORTGAGE,Low,67000,5000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,25.77,2618.72,2021.31,0.0,163.67,ulster
315421,26057615,2014,01/08/2014,2.0,RENT,Low,70000,2600, 36 months,INDIVIDUAL,other,High,Good Loan,17.57,D,11.43,3122.91,2600.0,0.0,93.44,leinster
315423,25947560,2014,01/08/2014,2.0,RENT,Low,42000,15575, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.35,C,19.77,8438.72,6164.61,0.0,527.42,leinster
315424,26097609,2014,01/08/2014,10.0,MORTGAGE,Low,87000,19200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.35,C,19.09,7044.96,3946.31,0.0,440.31,ulster
315425,25387675,2014,01/08/2014,2.0,RENT,Low,41000,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,5.68,2921.92,2533.65,0.0,182.62,leinster
315426,24825944,2014,01/08/2014,10.0,OWN,Low,54500,3600, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.5,F,17.46,2275.04,1284.48,0.0,142.19,cannught
315427,26057631,2014,01/08/2014,5.0,MORTGAGE,Low,58490,10500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,22.74,4111.52,2029.68,0.0,256.97,leinster
315429,25967621,2014,01/08/2014,0.5,RENT,Low,27000,2500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.5,F,12.18,1579.84,891.94,0.0,98.74,Northern-Irl
315430,25937383,2014,01/08/2014,1.0,RENT,Medium,120000,30000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,2.92,15867.36,12054.48,0.0,991.71,Northern-Irl
315432,25927583,2014,01/08/2014,7.0,MORTGAGE,Medium,115000,33000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,13.98,C,20.38,12280.32,6694.9,0.0,767.52,ulster
315433,24845538,2014,01/08/2014,6.0,MORTGAGE,Low,96000,28000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,12.5,14809.6,11250.92,0.0,925.6,cannught
315434,26117533,2014,01/08/2014,10.0,MORTGAGE,High,238000,35000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,2.7,39187.78,35000.0,0.0,1170.71,ulster
315435,26127597,2014,01/08/2014,2.0,RENT,Low,58000,16000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.15,B,20.9,8278.56,6516.77,0.0,517.41,ulster
315436,22181489,2014,01/08/2014,10.0,RENT,Low,80000,23900, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,8.16,24198.56,23900.0,0.0,828.39,Northern-Irl
315437,26087644,2014,01/08/2014,5.0,RENT,Medium,116240,2500, 36 months,INDIVIDUAL,other,High,Good Loan,23.43,F,24.2,1557.44,901.19,0.0,97.34,Northern-Irl
315438,26157602,2014,01/08/2014,3.0,RENT,Medium,165000,10000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,8.48,5703.68,3828.73,0.0,356.48,Northern-Irl
315439,26007586,2014,01/08/2014,6.0,MORTGAGE,Low,57000,16500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,20.72,6210.24,3312.21,0.0,388.14,leinster
315440,25366798,2014,01/08/2014,4.0,OWN,Low,70000,2000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,16.82,1129.76,770.85,0.0,70.61,leinster
315449,26097578,2014,01/08/2014,8.0,RENT,Low,71000,11200, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,17.71,5454.08,4729.3,0.0,340.88,Northern-Irl
315450,25947606,2014,01/08/2014,9.0,MORTGAGE,Low,68000,3400, 36 months,INDIVIDUAL,car,High,Good Loan,14.99,C,10.87,3676.85,3400.0,0.0,117.85,munster
315451,25977605,2014,01/08/2014,2.0,RENT,Low,30000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,2.81,4190.08,3234.23,0.0,261.88,Northern-Irl
315452,25937345,2014,01/08/2014,2.0,RENT,Low,94000,8400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,13.05,4442.88,3375.28,0.0,277.68,ulster
315454,24144518,2014,01/08/2014,3.0,RENT,Low,33000,11850, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,30.73,4640.0,2290.48,0.0,290.0,cannught
315455,24234804,2014,01/08/2014,10.0,MORTGAGE,Low,32000,12500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.12,A,15.93,6186.4,5228.5,0.0,386.65,ulster
315456,26057606,2014,01/08/2014,10.0,RENT,Low,84000,10000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,5.77,5506.72,3917.44,0.0,344.17,ulster
315457,25917532,2014,01/08/2014,10.0,RENT,Low,70000,30000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,14.88,11573.44,5882.33,0.0,723.34,ulster
315458,25917561,2014,01/08/2014,10.0,MORTGAGE,Low,65000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.52,E,17.52,8392.96,3607.66,0.0,524.56,munster
315460,25957588,2014,01/08/2014,10.0,RENT,Low,67000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,13.25,14105.36,12000.0,0.0,293.67,leinster
315461,14127849,2014,01/08/2014,10.0,RENT,Low,74000,13775, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,19.52,E,20.43,5085.7,3062.51,0.0,508.57,ulster
315464,25957572,2014,01/08/2014,4.0,RENT,Low,45000,7400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.39,A,24.08,3731.68,3061.22,0.0,233.23,cannught
315465,25737349,2014,01/08/2014,4.0,MORTGAGE,Low,64000,30625, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.99,D,17.42,12175.2,5832.28,0.0,760.95,cannught
315466,25217208,2014,01/08/2014,10.0,MORTGAGE,Low,60000,16000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.17,B,25.19,8161.12,6573.47,0.0,510.07,cannught
315468,26107525,2014,01/08/2014,3.0,MORTGAGE,Low,57000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,24.18,12864.53,12000.0,0.0,374.33,leinster
315469,25927590,2014,01/08/2014,2.0,OWN,Low,53000,7500, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.67,B,15.49,8459.04,7500.0,0.0,247.93,leinster
315476,26027631,2014,01/08/2014,10.0,OWN,Low,43000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,21.91,4991.04,4162.13,0.0,311.94,Northern-Irl
315478,26027617,2014,01/08/2014,10.0,MORTGAGE,Low,45000,4800, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,22.15,E,20.91,2939.04,1751.35,0.0,183.69,leinster
315479,26017594,2014,01/08/2014,4.0,OWN,Low,58000,15500, 36 months,INDIVIDUAL,credit_card,Low,Bad Loan,10.99,B,34.45,4566.42,3411.92,0.0,507.38,Northern-Irl
315480,26097598,2014,01/08/2014,10.0,MORTGAGE,Medium,140000,16000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,22.66,9200.0,6093.32,0.0,575.0,munster
315482,22302152,2014,01/08/2014,3.0,RENT,Low,49000,12000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,24.22,6560.32,4722.63,0.0,410.02,cannught
315483,26087612,2014,01/08/2014,9.0,MORTGAGE,Low,33882,5325, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.17,B,21.29,2716.16,2187.77,0.0,169.76,leinster
315485,26067587,2014,01/08/2014,0.5,RENT,Medium,120000,35000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,16.99,D,18.27,19962.88,13400.55,0.0,1247.68,munster
315487,25987663,2014,01/08/2014,10.0,RENT,Low,32000,5000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,10.09,2618.72,2021.31,0.0,163.67,leinster
315490,26067585,2014,01/08/2014,4.0,RENT,Low,35000,6000, 36 months,INDIVIDUAL,major_purchase,Low,Good Loan,6.03,A,15.84,3407.43,3047.8,0.0,182.62,leinster
315491,21550857,2014,01/08/2014,3.0,MORTGAGE,Medium,200000,35000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,17.57,D,7.99,11868.91,4361.35,5579.91,1257.8,Northern-Irl
315492,26017640,2014,01/08/2014,6.05,RENT,Low,30000,7525, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.99,E,10.44,4412.8,2828.23,0.0,275.8,Northern-Irl
315494,26037606,2014,01/08/2014,10.0,MORTGAGE,Low,44000,15775, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,17.62,6271.52,3004.28,0.0,391.97,cannught
315499,26097588,2014,01/08/2014,3.0,RENT,Low,67000,4000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,21.42,2259.36,1541.51,0.0,141.21,leinster
315502,23783239,2014,01/08/2014,10.0,OWN,Low,80000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.69,A,6.08,5989.28,4994.59,0.0,374.33,ulster
315504,26027565,2014,01/08/2014,1.0,RENT,Low,20000,6700, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,30.37,7395.23,6700.0,0.0,230.59,munster
315506,26007581,2014,01/08/2014,10.0,MORTGAGE,Low,90000,18000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,10.72,9532.35,7232.76,0.0,595.03,munster
